시도명,시군구명,관리기관,회사명,공장구분,단지명,설립구분,입주형태,보유구분,최초승인일,최초등록일,등록구분,등록일,전화번호,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,생산품,원자재,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,업종명,업종코드,차수,법인주소,필지수,공장주소,공장주소_지번,공장관리번호
제주특별자치도,제주시,제주특별자치도 제주시,코사라인유니폼,개별입지, ,일반,일반건축물,임대, ,20190502,신규등록,20190502,064-758-4486,0,3,0,0,3,"의류(유니폼, 단체복등)",원단,소기업,도시지역 / 상업지역 / 일반상업지역,대,0,99,56.63,155.63, ,14192,"근무복, 작업복 및 유사의복 제조업",14192,10, ,1,"제주특별자치도 제주시 중앙로 188, 2층 (이도일동)",제주특별자치도 제주시 이도일동 1789-1번지 2층,501102019437686
제주특별자치도,제주시,제주특별자치도 제주시,화수,개별입지, ,일반, ,임대, ,20210512,신규등록,20210512, ,1,2,0,0,3,"LED경관조명기구, 도로표지병","폴리카보네이트, 복합pp, 플라스틱계",소기업,도시지역 / 상업지역 / 일반상업지역,대,0,70,99.09,169.09, ,28422,일반용 전기 조명장치 제조업 외 3 종,"22299, 25999, 28422, 28429",10, ,1,"제주특별자치도 제주시 전농로 115, 3층 (이도일동)",제주특별자치도 제주시 이도일동 1690-5 3층,501102021630541
제주특별자치도,제주시,제주특별자치도 제주시,희망나래일터,개별입지, ,일반, ,임대, ,20180125,등록변경,20220210,064-751-5152,37,15,0,0,52,"인쇄업, 출판업",인쇄기,소기업,도시지역 / 상업지역 / 일반상업지역,대,0,175.2,186.04,361.24, ,18111,경 인쇄업 외 1 종,"18111, 18119",10, ,1,"제주특별자치도 제주시 중앙로 175, 3층 (이도일동)",제주특별자치도 제주시 이도일동 1289-15번지 3층,501102018403163
제주특별자치도,제주시,제주특별자치도 제주시,(주)디엘에스,개별입지, ,일반, ,자가, ,20181030,신규등록,20181030,064-721-7482,2,3,0,0,5,컴퓨터, ,소기업,도시지역 / 상업지역 / 일반상업지역,대,0,166.83,0,166.83, ,26310,컴퓨터 제조업,26310,10, ,1,"제주특별자치도 제주시 중앙로 266 (이도이동, 영도 갤럭시타운)",제주특별자치도 제주시 이도이동 1011-3번지 영도 갤럭시타운,501102018422833
제주특별자치도,제주시,제주특별자치도 제주시,(주)씨에스,개별입지, ,일반,일반건축물,임대, ,20130205,등록변경,20130610,064-756-1633,17,5,0,0,22,원격제어단말기,전자부품,소기업,도시지역 / 상업지역 / 일반상업지역,대,102.98,40,62.98,102.98, ,28123,배전반 및 전기 자동제어반 제조업,28123,10, ,1,"제주특별자치도 제주시 중앙로 258, 4층 502호 (이도이동)",제주특별자치도 제주시 이도이동 1010-11번지 4층 502호,501102013274048
제주특별자치도,제주시,제주특별자치도 제주시,(주)영동기업,개별입지, ,일반, ,자가, ,20190307,신규등록,20190307,064-7721-2415,7,1,0,0,8,알루미늄 창호,"알루미늄바,시건장치,로라, 스톱바",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,2057,145.8,0,145.8, ,25111,"금속 문, 창, 셔터 및 관련제품 제조업",25111,10, ,1,"제주특별자치도 제주시 연북로 707, 제2호 (이도이동)",제주특별자치도 제주시 이도이동 55-1번지 제2호,501102019433312
제주특별자치도,제주시,제주특별자치도 제주시,(주)월드전자,개별입지, ,일반,해당없음,자가, ,20030903,등록변경,20060210,064-757-8322,10,1,0,0,11,"CCTV,방송장치", ,소기업,도시지역 / 주거지역 / 제1종일반주거지역,대,218.5,44.16,203.98,248.14, ,26421,방송장비 제조업 외 6 종,"26421, 26422, 26429, 26511, 26519, 26521, 26529",10, ,1,제주특별자치도 제주시 천수로6길 24-1 (이도이동),제주특별자치도 제주시 이도이동 411-1번지,491102003063366
제주특별자치도,제주시,제주특별자치도 제주시,(주)인다통신기술,개별입지, ,일반,일반건축물,임대, ,20211207,신규등록,20211207,064-712-5602,3,2,0,0,5,"보안용카메라, 영상감시장치(NVR,DVR), 차량번호판독기, 방송장비, 스피커","캡쳐보드,케이스,렌즈모듈,메인보드,전원장치,Assy,CPU,앰프PCB Assy, 랙캐비닛",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,0,125.4,0,125.4, ,26421,방송장비 제조업 외 1 종,"26421, 26529",10, ,1,"제주특별자치도 제주시 남광북3길 46-12, 1층(이도이동)",제주특별자치도 제주시 이도이동 1071-5 1층,501102021738831
제주특별자치도,제주시,제주특별자치도 제주시,(주)코리아파워,개별입지, ,일반,공장임대,임대, ,20190121,신규등록,20190121,064-726-6897,3,1,0,0,4,"배전반및 자동제어반, 통신기기, 계측기", ,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,69,52.5,16.5,69, ,28111,전동기 및 발전기 제조업 외 3 종,"28111, 28119, 28122, 28123",10, ,1,제주특별자치도 제주시 남광로 132 (이도이동),제주특별자치도 제주시 이도이동 273-6번지,501102019430179
제주특별자치도,제주시,제주특별자치도 제주시,(주)코지라인,개별입지, ,일반,일반건축물,임대, ,20200513,등록변경,20200626,064-711-4010,7,1,0,0,8,"방송장비, 보안용카메라, 영상감시장치,스피커","캡쳐보드, 케이스,메인보드, 전원장치",소기업,도시지역 / 주거지역 / 제1종일반주거지역,대,0,66,0,66, ,26421,방송장비 제조업 외 2 종,"26421, 26519, 26529",10,제주특별자치도 제주시 가령로 41 (이도이동),1,제주특별자치도 제주시 가령로 41 (이도이동),제주특별자치도 제주시 이도이동 364-3번지,501102020470402
제주특별자치도,제주시,제주특별자치도 제주시,윤스오리지널(주),개별입지, ,일반, ,임대, ,20180720,신규등록,20180720,02-517-2230,1,5,0,0,6,반찬류, ,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,0,164.5,116.8,281.3, ,10302,과실 및 그 외 채소 절임식품 제조업,10302,10, ,1,"제주특별자치도 제주시 신성로12길 23, 1층 (이도이동, 아람빌딩)",제주특별자치도 제주시 이도이동 1017-16번지 아람빌딩 1층,501102018415918
제주특별자치도,제주시,제주특별자치도 제주시,제이텍,개별입지, ,일반, ,임대, ,20180122,등록변경,20180316,064-723-4794,4,1,0,0,5,전기회로 및 접속장치 제조, ,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,0,50,84.26,134.26, ,27216,산업처리공정 제어장비 제조업 외 1 종,"27216, 28123",10, ,1,"제주특별자치도 제주시 정든로3길 4, 2층 (이도이동)",제주특별자치도 제주시 이도이동 430번지 2층,501102018402511
제주특별자치도,제주시,제주특별자치도 제주시,(주)송명정보통신,개별입지, ,일반, ,임대, ,20220412,신규등록,20220412,064-757-0320,4,0,0,0,4,cctv 녹화장치용 pc,mini/middle case,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,0,104.22,51.3,155.52, ,26421,방송장비 제조업 외 1 종,"26410, 26421",10, ,1,"제주특별자치도 제주시 서사로21길 9-1, 2층(삼도일동)",제주특별자치도 제주시 삼도일동 573-9 2층,501102022815845
제주특별자치도,제주시,제주특별자치도 제주시,(주)율림,개별입지, ,일반,해당없음,자가, ,20060515,등록변경,20070830,064-758-7669,5,2,0,0,7,"복사용지, 인쇄용지","복사용원지,인쇄용원지",소기업,도시지역 / 상업지역 / 일반상업지역,대,581.5,79.33,396.55,475.88, ,17901,문구용 종이제품 제조업 외 2 종,"17122, 17125, 17901",10, ,1,제주특별자치도 제주시 충효길 44 (삼도일동),제주특별자치도 제주시 삼도일동 804-14번지,491102006107224
제주특별자치도,제주시,제주특별자치도 제주시,(주)이글컴퍼니,개별입지, ,일반, ,임대, ,20210930,등록변경,20221019, ,2,1,0,0,3,"LED경관조명기구, 도로표지병","폴리카보네이트, 복합PP 등",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,0,60,49.6,109.6, ,28422,일반용 전기 조명장치 제조업 외 3 종,"22299, 25999, 28422, 28429",10, ,1,"제주특별자치도 제주시 서광로18길 10, 1층(삼도일동, 가람)",제주특별자치도 제주시 삼도일동 570-11 가람 1층,501102021702923
제주특별자치도,제주시,제주특별자치도 제주시,(주)인포마인드,개별입지, ,일반, ,자가, ,20150707,신규등록,20150707,064-712-4787,29,4,0,0,33,전기자동차 충전기,"제어기, BMS, 케이스 등",소기업,도시지역 / 상업지역 / 일반상업지역,대,0,81.31,75.32,156.63, ,28119,기타 전기 변환장치 제조업 외 1 종,"28114, 28119",10, ,1,"제주특별자치도 제주시 서사로 92, 제동해피죤 807호 7층 (삼도일동)",제주특별자치도 제주시 삼도일동 530번지 제동해피죤 807호 7층,501102015335036
제주특별자치도,제주시,제주특별자치도 제주시,일신옵셋인쇄사,개별입지, ,일반,해당없음,자가,19980101,19901123,신규등록,19901123,064-722-2921,3,3,0,0,6,"책자,사무용품",지류,소기업,도시지역 / 상업지역 / 일반상업지역,대,165.3,286.4,0,286.4, ,18119,기타 인쇄업 외 1 종,"18113, 18119",10, ,1,제주특별자치도 제주시 서광로 242-2 (삼도일동),제주특별자치도 제주시 삼도일동 579-4번지,670713193213500
제주특별자치도,제주시,제주특별자치도 제주시,주식회사 도연전기,개별입지, ,일반, ,임대, ,20230602,신규등록,20230602,064-721-4804,0,0,0,0,0,"LED 경관조명기구, LED 가로등기구, LED보안등기구 등, 태양광가로등, 바닥보행신호등, 조명용 제어장치","등기구, 컨버터, LED모듈",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,0,27.01,0,27.01, ,28422,일반용 전기 조명장치 제조업 외 4 종,"28123, 28422, 28423, 28429, 28903",10, ,1,제주특별자치도 제주시 전농로 25-1 (삼도일동),제주특별자치도 제주시 삼도일동 719-11,501102023014421
제주특별자치도,제주시,제주특별자치도 제주시,주식회사 블루앤아이,개별입지, ,일반,일반건축물,임대, ,20140822,신규등록,20140822,070-4259-6732,3,1,0,0,4,컴퓨터 및 컴퓨터 주변기기외,"CPU, Memory, HDD, 적외선이미지 등",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,0,124.62,0,124.62, ,26310,컴퓨터 제조업 외 3 종,"26310, 26322, 26329, 26429",10, ,1,"제주특별자치도 제주시 서광로11길 14, 지하1층 (삼도일동)",제주특별자치도 제주시 삼도일동 516번지 지하1층,501102014313193
제주특별자치도,제주시,제주특별자치도 제주시,(주)비엠비,개별입지, ,일반,일반건축물,임대, ,20160408,신규등록,20160408,064-702-3031,4,2,0,0,6,목재 조형물, ,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,0,204.86,0,204.86, ,16299,그 외 기타 나무제품 제조업,16299,10, ,1,"제주특별자치도 제주시 전농로 109 (삼도이동, 제덕빌딩)",제주특별자치도 제주시 삼도이동 303-8번지 제덕빌딩,501102016354461
제주특별자치도,제주시,제주특별자치도 제주시,대동원색인쇄사,개별입지, ,일반,해당없음,자가,19980101,19691201,등록변경,20030623,064-753-5511,2,2,0,0,4,"책자, 팜플렛, 서적","펄프,종이,잉크",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,141.46,141.46,59.5,200.96, ,18119,기타 인쇄업 외 1 종,"18113, 18119",10, ,1,제주특별자치도 제주시 무근성3길 6 (삼도이동),제주특별자치도 제주시 삼도이동 1147번지,361009193231100
제주특별자치도,제주시,제주특별자치도 제주시,(주)제주조선,개별입지, ,일반,해당없음,자가,19980101,19871015,등록변경,20081021,064-722-2345,11,1,0,0,12,"선박건조 및 수리,선박기관 및 갑판제재수리","강판, 목재,산소,LPG,비철금속,기타선박부품",소기업,도시지역 / 공업지역 / 일반공업지역,잡종지,2089,2056.6,2137.6,4194.2, ,31111,강선 건조업 외 2 종,"31111, 31112, 31113",10, ,1,제주특별자치도 제주시 서부두길 26-1 (건입동),제주특별자치도 제주시 건입동 1435-3번지 ,220111000525700
제주특별자치도,제주시,제주특별자치도 제주시,나노유리테크코리아,개별입지, ,일반, ,임대, ,20200323,등록변경,20200707,064-722-7005,1,0,0,0,1,탈취제,"티타늄, 키토산, 이소프로판올",소기업,도시지역 / 주거지역 / 준주거지역,대,0,50,50.2,100.2, ,20424,표면광택제 및 실내가향제 제조업 외 1 종,"20321, 20424",10, ,1,"제주특별자치도 제주시 임항로 80, 제1동 104호 (건입동)",제주특별자치도 제주시 건입동 940-1번지 제1동 104호,501102020466413
제주특별자치도,제주시,제주특별자치도 제주시,두신기술,개별입지, ,일반,일반토지,임대, ,20200113,신규등록,20200113,064-900-4045,3,0,0,0,3,"배전반, 자동제어반","변압기, 차단기, plc컨트롤러",소기업,도시지역 / 주거지역 / 준주거지역,대,0,88.77,22.55,111.32, ,28123,배전반 및 전기 자동제어반 제조업 외 1 종,"27215, 28123",10, ,1,"제주특별자치도 제주시 임항로 80, 3동 303호 (건입동)",제주특별자치도 제주시 건입동 940-1번지 3동 303호,501102020459453
제주특별자치도,제주시,제주특별자치도 제주시,제주냉동제빙,개별입지, ,일반,해당없음,자가,19990206,20020228,완료신고,20180123,064-752-8996,6,1,0,0,7,"얼음, 각종 수산물","물, 각종 수산물",소기업,도시지역 / 주거지역 / 준주거지역,"대, 대",1180,1300.88,334.47,1635.35, ,11201,얼음 제조업 외 1 종,"10213, 11201",10, ,2,제주특별자치도 제주시 임항로 55-8 (건입동) 외 1필지,제주특별자치도 제주시 건입동 984-13번지,491102003055733
제주특별자치도,제주시,제주특별자치도 제주시,제주시수산업협동조합,개별입지, ,일반,해당없음,자가,19980101,19750725,등록변경,20110225,064-753-1103,10,6,0,0,16,"얼음, 수산물가공","물,어류",소기업,도시지역 / 공업지역 / 준공업지역,대,1911,2266.95,2313.83,4580.78, ,11201,얼음 제조업 외 1 종,"10213, 11201",10, ,2,제주특별자치도 제주시 임항로 37-7 (건입동) (총 2 필지) 외 1필지,제주특별자치도 제주시 건입동 1439-4번지,220138000046700
제주특별자치도,제주시,제주특별자치도 제주시,한성전기(주),개별입지, ,일반,해당없음,임대, ,20041112,등록변경,20050321,064-732-4844,7,0,0,0,7,자동제어장치,판넬,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,18.55,18.55,0,18.55, ,28123,배전반 및 전기 자동제어반 제조업,28123,10, ,1,"제주특별자치도 제주시 만덕로3길 26, 14호 (건입동)",제주특별자치도 제주시 건입동 940-3번지,491102004086362
제주특별자치도,제주시,제주특별자치도 제주시,(주)블루앤아이,개별입지, ,일반, ,임대, ,20111025,등록변경,20130227,070-4259-6732,2,0,0,0,2,"인터랙티브화이트보드,셋톱박스","적외선이미지카메라센서,화이트보,임배디드보드",소기업,도시지역 / 주거지역 / 준주거지역,대,0,223.2,0,223.2, ,26329,기타 주변기기 제조업,26329,10, ,1,"제주특별자치도 제주시 남성로 7, 1층 (용담일동)",제주특별자치도 제주시 용담일동 2650-3번지,501102011242159
제주특별자치도,제주시,제주특별자치도 제주시,인켈전기통신(주),개별입지, ,일반,분양,임대,19980101,19790711,등록변경,20211209,064-745-4100,11,1,0,0,12,"보안용카메라 영상감시장치, 구내방송장치(스피커), 통합배선반","피뢰탄기반, 110block, JUMPER THROUGH, FDF, Opticcal Patch cord, Cabinet Rack",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,656.6,259.6,424.88,684.48, ,26529,기타 음향기기 제조업 외 7 종,"26410, 26421, 26529, 28114, 28119, 28123, 28422, 28423",10, ,1,제주특별자치도 제주시 한천로 9 (용담이동),제주특별자치도 제주시 용담이동 2621-21번지,220111000159400
제주특별자치도,제주시,제주특별자치도 제주시,제주LED,개별입지, ,일반, ,자가, ,20140919,등록변경,20200414,064-792-7942,1,1,0,0,2,"LED조명, 광섬유 조명기구(경관조명)","LED PKG, 광섬유, SMPS",소기업,도시지역 / 주거지역 / 준주거지역,대,0,123.25,0,123.25, ,28422,일반용 전기 조명장치 제조업 외 1 종,"28422, 28423",10, ,1,"제주특별자치도 제주시 용문로 127, 지하1층 (용담이동)",제주특별자치도 제주시 용담이동 673-7번지 지하1층,501102014314747
제주특별자치도,제주시,제주특별자치도 제주시,바오산업,개별입지, ,일반,일반건축물,임대, ,20200703,등록변경,20200928,064-749-3643,3,0,0,0,3,자동제어반,"부스바, 전선, 배선용차단기",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,0,129.22,0,129.22, ,28122,전기회로 접속장치 제조업 외 2 종,"28121, 28122, 28123",10,"제주특별자치도 제주시 성신로 13-8 (연동, 연동이화아파트",1,제주특별자치도 제주시 용마로2길 28 (용담삼동),제주특별자치도 제주시 용담삼동 538-17,501102020478522
제주특별자치도,제주시,제주특별자치도 제주시,(유)정우조경시설,개별입지, ,일반, ,자가, ,20121120,등록변경,20230130,064-712-8191,5,1,0,0,6,"퍼걸러,옥외용벤치,운동시설",목재,소기업,도시지역 / 공업지역 / 준공업지역,공장용지,660.1,380,105.99,485.99, ,33302,놀이터용 장비 제조업 외 3 종,"16229, 25112, 33301, 33302",10, ,1,제주특별자치도 제주시 선반로8길 5-3 (화북일동),제주특별자치도 제주시 화북일동 2132-7번지,501102012268962
제주특별자치도,제주시,제주특별자치도 제주시,(주)건국,개별입지, ,일반,일반건축물,임대, ,20130222,등록변경,20180316,064-726-1047,3,1,0,0,4,"간판,현수막,도로표지판,알루미늄창호","압출알루미뉴,칼라철판,스테인레스바,형광등, 안정기,칼라시트 등",소기업,도시지역 / 공업지역 / 준공업지역,공장용지,255.8,179.48,76.32,255.8, ,33910,간판 및 광고물 제조업 외 2 종,"25111, 25994, 33910",10, ,1,제주특별자치도 제주시 화남로 60 (화북일동),제주특별자치도 제주시 화북일동 2152-9번지,501102013274975
제주특별자치도,제주시,제주특별자치도 제주시,(주)대경산업,개별입지, ,일반, ,자가,20160616,20180109,완료신고,20180109,064-755-8003,15,5,0,0,20,스티로폼, ,소기업,도시지역 / 공업지역 / 준공업지역,공장용지,2607,1255.64,749.58,2005.22, ,22251,폴리스티렌 발포 성형제품 제조업,22251,10, ,1,제주특별자치도 제주시 선반로6길 21 (화북일동),제주특별자치도 제주시 화북일동 2152-4번지,501102016358828
제주특별자치도,제주시,제주특별자치도 제주시,(주)대우트럭제주정비사업소,개별입지, ,일반,분양,자가,20131107,20141110,등록변경,20141128,064-756-0003,8,2,0,0,10,토목공사 및 유사용 기계장비 및 부품,"철판, 콘트롤박스, 컴프레셔 등",소기업,도시지역 / 공업지역 / 전용공업지역,공장용지,3054,994.55,983.73,1978.28, ,29241,건설 및 채광용 기계장비 제조업,29241,10, ,1,제주특별자치도 제주시 선반로 99 (화북일동),제주특별자치도 제주시 화북일동 2151-1번지,501102013292194
제주특별자치도,제주시,제주특별자치도 제주시,(주)도암엔지니어링,개별입지, ,일반,공장임대,임대, ,20100511,신규등록,20100511,064-728-1273,3,0,0,0,3,"계장제어장치, 자동제어반","PLC, 산업용 PC, 차단기, 전기배선",소기업,도시지역 / 공업지역 / 준공업지역,공장용지,0,110.69,36.18,146.87, ,28123,배전반 및 전기 자동제어반 제조업,28123,10, ,1,제주특별자치도 제주시 선반남1길 79 (화북일동),제주특별자치 제주시 화북일동 2135-1번지,501102010206380
제주특별자치도,제주시,제주특별자치도 제주시,(주)동양/건재부문 제주공장,개별입지, ,일반, ,자가,19980101,19840320,등록변경,20190307,02-6150-7109,8,1,0,0,9,"포장시멘트, 레미콘","시멘트,모래,자갈",소기업,도시지역 / 공업지역 / 준공업지역,공장용지,4050.8,432.41,119.12,551.53, ,23322,레미콘 제조업,23322,10, ,1,제주특별자치도 제주시 선반로14길 10 (화북일동),제주특별자치도 제주시 화북일동 2136번지,451119103071600
제주특별자치도,제주시,제주특별자치도 제주시,(주)삼우조선,개별입지, ,일반,해당없음,자가,19980101,19550511,완료신고,19550511,064-755-7730,2,0,0,0,2,선박수리,"건조기,용접기",소기업,도시지역 / 녹지지역 / 보전녹지지역,대,661,255,181.44,436.44, ,31113,기타 선박 건조업,31113,10, ,1,제주특별자치도 제주시 금산5길 38 (화북일동),제주특별자치도 제주시 화북일동 4269번지,220111000053800
제주특별자치도,제주시,제주특별자치도 제주시,(주)수성기업,개별입지, ,일반,공장임대,임대, ,20200123,등록변경,20200715,064-752-4653,0,0,1,0,1,태양광구조물,철각관,소기업,도시지역 / 공업지역 / 준공업지역,공장용지,0,280.8,260.75,541.55, ,25113,육상 금속 골조 구조재 제조업 외 1 종,"25113, 28422",10, ,1,제주특별자치도 제주시 선반남1길 79 (화북일동),제주특별자치도 제주시 화북일동 2135-1번지,501102020460460
제주특별자치도,제주시,제주특별자치도 제주시,(주)에코산전,개별입지, ,일반, ,임대, ,20180406,등록변경,20220707,064-757-8446,5,0,0,0,5,"배전반, 자동제어반,계짱제어반, 금속구조재",부스바,소기업,도시지역 / 공업지역 / 전용공업지역,공장용지,0,406.08,32.32,438.4, ,28123,배전반 및 전기 자동제어반 제조업 외 4 종,"25119, 27215, 27216, 28122, 28123",10, ,1,"제주특별자치도 제주시 선반로4길 21-2, 1층 (화북일동)",제주특별자치도 제주시 화북일동 2146-1번지 1층,501102018408028
제주특별자치도,제주시,제주특별자치도 제주시,(주)제스코,개별입지, ,일반,일반건축물,임대, ,20120920,신규등록,20120920,064-728-1280,9,0,0,0,9,"자동제어반,배전반,분전반,태양광발전장치","PLC, 산업용PC, 제어영차단기,전기배선,태양광모듈,산업용PC 등",소기업,도시지역 / 공업지역 / 준공업지역,공장용지,0,421.2,0,421.2, ,28123,배전반 및 전기 자동제어반 제조업 외 1 종,"28111, 28123",10, ,1,"제주특별자치도 제주시 선반남1길 79, 3층 (화북일동)",제주특별자치도 제주시 화북일동 2135-1번지,501102012265584
제주특별자치도,제주시,제주특별자치도 제주시,(주)제주레미콘,개별입지, ,일반, ,자가,19980101,19830201,완료신고,20230825,064-756-3037,9,2,0,0,11,레미콘,"시멘트,모래,자갈",소기업,도시지역 / 공업지역 / 준공업지역,"공장용지, 공장용지",3101.9,588.27,163.27,751.54, ,23322,레미콘 제조업,23322,10, ,2,제주특별자치도 제주시 선반로8길 17 (화북일동) 외 1필지,제주특별자치도 제주시 화북일동 2161번지,660719193241800
