시도명,시군구명,관리기관,회사명,공장구분,단지명,설립구분,입주형태,보유구분,최초승인일,최초등록일,등록구분,등록일,전화번호,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,생산품,원자재,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,업종명,업종코드,차수,법인주소,필지수,공장주소,공장주소_지번,공장관리번호
대전광역시,동구,대전광역시 동구,(주)대전계기,개별입지, ,일반,해당없음,자가,19980101,19900427,등록변경,20080414,042-282-6006,5,2,0,0,7,계량기수리제작,계량기,소기업,도시지역 / 상업지역 / 일반상업지역,대,564,125,0,125, ,27214,속도계 및 적산계기 제조업,27214,10, ,1,"대전광역시 동구 대전로 713 (인동, 은하전기조명)",대전광역시 동구 인동 27-2번지,390811140021100
대전광역시,동구,대전광역시 동구,(주)제일,개별입지, ,일반, ,임대, ,20230809,신규등록,20230809,042-472-5001,2,8,0,0,10,운동복,원단,소기업,도시지역 / 상업지역 / 일반상업지역,대,467.4,210.34,10,220.34, ,14111,남자용 겉옷 제조업 외 5 종,"14111, 14112, 14120, 14191, 14192, 14199",10, ,1,"대전광역시 동구 대흥로 204, 2층 (인동)",대전광역시 동구 인동 11-1 2층,301102023046124
대전광역시,동구,대전광역시 동구,(주)플라이쿱,개별입지, ,일반, ,임대, ,20231012,신규등록,20231012,02-742-7539,3,7,0,0,10,의류제조,의류원단,소기업,도시지역 / 상업지역 / 일반상업지역,대,198,165,33,198, ,14192,"근무복, 작업복 및 유사의복 제조업 외 2 종","14111, 14112, 14192",10, ,1,"대전광역시 동구 대흥로 204, 2층 (인동)",대전광역시 동구 인동 11-1 2층,301102023070344
대전광역시,동구,대전광역시 동구,삼일주방산업,개별입지, ,일반,해당없음,자가,19980101,19990728,등록변경,20100531,042-222-0251,12,2,0,0,14,"싱크대,작업대",스테인레스,소기업,도시지역 / 상업지역 / 일반상업지역,대,226.1,196,0,196, ,16291,목재 도구 및 주방용 나무제품 제조업 외 9 종,"16291, 25992, 25995, 25999, 28511, 28519, 28520, 29176, 29199, 31999",10, ,1,대전광역시 동구 충무로209번길 53 (인동),대전광역시 동구 인동 13-4번지,600927154321800
대전광역시,동구,대전광역시 동구,성도교역,개별입지, ,일반,일반건축물,임대, ,20211202,등록변경,20220602,02-306-3554,4,8,0,0,12,"방탄조끼, 전투조끼, 전투복, 운동복, 근무복, 기동복, 정복, 작업복, 외투","디지털무늬원단, 원사, 망사, 벨크로",소기업,도시지역 / 상업지역 / 일반상업지역,대,330,264,66,330, ,13221,침구 및 관련제품 제조업 외 19 종,"13221, 13224, 13225, 13229, 13409, 13991, 13992, 13999, 14111, 14112, 14191, 14192, 14199, 14300, 14419, 14491, 14499, 15121, 15129, 17902",10, ,1,"대전광역시 동구 대흥로 204, 0(인동)",대전광역시 동구 인동 11-1 0,114102021725900
대전광역시,동구,대전광역시 동구,한국비닐,개별입지, ,일반, ,자가, ,20130809,신규등록,20130809,042-283-1550,1,0,0,0,1,"비닐봉투,플라스틱봉투", ,소기업,도시지역 / 상업지역 / 일반상업지역,대,279.4,68.09,82.71,150.8, ,22231,"플라스틱 포대, 봉투 및 유사제품 제조업",22231,10, ,0,"대전광역시 동구 대흥로 208, 한국비닐 (인동)",대전광역시 동구 인동 10-12번지 한국비닐,301102013287520
대전광역시,동구,대전광역시 동구,거북이보호작업장,개별입지, ,일반, ,자가, ,20180731,등록변경,20220418,042-283-8070,14,9,0,0,23,커피점토,커피박,소기업,도시지역 / 주거지역 / 제3종일반주거지역,대,444,97.5,82.757,180.257, ,33999,그 외 기타 달리 분류되지 않은 제품 제조업,33999,10, ,1,"대전광역시 동구 보문로 4, 2층 202호 (효동, 효동플러스크리닉)",대전광역시 동구 효동 253-1번지 효동플러스크리닉 2층 202호,301102018417181
대전광역시,동구,대전광역시 동구,명성정공사,개별입지, ,일반, ,자가, ,20180528,등록변경,20200730,042-284-3749,1,2,0,0,3,기계부속,금속,소기업,도시지역 / 주거지역 / 제3종일반주거지역,대,499,142.825,0,142.825, ,25924,절삭가공 및 유사처리업,25924,10, ,1,대전광역시 동구 대전천동로 388 (효동),대전광역시 동구 효동 268-7번지,301102018411749
대전광역시,동구,대전광역시 동구,문성프라스틱,개별입지, ,일반,해당없음,자가, ,20070824,신규등록,20070824,042-271-6322,4,8,0,0,12,"농기계, 인력분무기",PP,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,1191,465.08,0,465.08, ,29210,농업 및 임업용 기계 제조업 외 1 종,"22299, 29210",10, ,1,"대전광역시 동구 대전로 635 (효동, 문성프라스틱)",대전광역시 동구 효동 267-2번지,301102007145211
대전광역시,동구,대전광역시 동구,애림흑판사,개별입지, ,일반,해당없음,자가, ,20070112,등록변경,20150121,042-282-6403,5,2,0,0,7,"백,청판 및 게시판","합판,AL샷시,MDF,스틸",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,480.02,452,28,480, ,32099,그 외 기타 가구 제조업 외 3 종,"29180, 32029, 32091, 32099",10, ,1,대전광역시 동구 대전로 610-2 (효동),대전광역시 동구 효동 132-18번지,301102007125680
대전광역시,동구,대전광역시 동구,주식회사 짚핑코리아,개별입지, ,일반, ,임대, ,20200804,신규등록,20200804,041-753-8713,1,0,0,0,1,도르래 및 짚라인(챌린지) 시설제품,스텐,소기업,도시지역 / 주거지역 / 제3종일반주거지역,대,499,142.825,0,142.825, ,25999,그 외 기타 분류 안된 금속 가공 제품 제조업,25999,10,충청남도 금산군 진산면 대둔산로 6,1,대전광역시 동구 대전천동로 388 (효동),대전광역시 동구 효동 268-7,301102020507619
대전광역시,동구,대전광역시 동구,(주)케이티아이,개별입지, ,일반, ,임대, ,20180220,신규등록,20180220, ,11,6,0,0,17,담배잎정량주입기, ,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,0,54.7,85.3,140, ,29199,그 외 기타 일반목적용 기계 제조업,29199,10, ,1,대전광역시 동구 대전로542번길 80-57 (천동),대전광역시 동구 천동 514번지,301102018404804
대전광역시,동구,대전광역시 동구,(주)한울이엔지,개별입지, ,일반, ,임대, ,20111021,등록변경,20190128,042-286-1097,9,1,0,0,10,"자동화 시스템, 자동화 제어반",전장품,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,269.53,269.53,0,269.53, ,28123,배전반 및 전기 자동제어반 제조업 외 13 종,"26111, 26112, 27216, 28114, 28119, 28121, 28122, 28123, 28903, 28909, 29261, 29299, 30332, 30400",10, ,1,대전광역시 동구 대전로542번길 8 (천동),대전광역시 동구 천동 76-165 번지,301102011242288
대전광역시,동구,대전광역시 동구,거성상사,개별입지, ,일반,공장임대,임대, ,20230504,신규등록,20230504,042-283-9737,1,0,0,0,1,야외운동기구,"강관파이프, 강철판, 스페인레스판",소기업,도시지역 / 주거지역 / 제1종일반주거지역,대,112,66.94,45.06,112, ,33302,놀이터용 장비 제조업,33302,10, ,1,"대전광역시 동구 대전로 576, 1층 (천동)",대전광역시 동구 천동 115 1층,301102023009123
대전광역시,동구,대전광역시 동구,누리식품,개별입지, ,일반,해당없음,자가,19980101,19940525,완료신고,19940525,042-282-9734,3,1,0,0,4,팥.호박앙금,빵.호박,소기업, / 도시지역 / 주거지역,대,731,177,66,243, ,10613,곡물 혼합분말 및 반죽 제조업,10613,10, ,1,대전광역시 동구 천동 118-23번지,대전광역시 동구 천동 118-23번지,511021140031200
대전광역시,동구,대전광역시 동구,해인산업,개별입지, ,일반,일반건축물,임대, ,20171218,신규등록,20171218,042-271-0814,1,3,0,0,4,송풍기 자재 및 부품,금속 및 플라스틱,소기업,도시지역 / 주거지역 / 제3종일반주거지역,대,390,222.38,0,222.38, ,28114,에너지 저장장치 제조업,28114,10, ,1,"대전광역시 동구 안샘2길 12, 2층 (천동, 천동어린이집)",대전광역시 동구 천동 12-5번지 천동어린이집 2층,301102017400407
대전광역시,동구,대전광역시 동구,협성구두솔,개별입지, ,일반,해당없음,자가,19980101,19970523,등록변경,20160628,042-282-1864,1,2,0,0,3,"구두솔,합성수지명찰","나무.PP,합성비닐",소기업, / 도시지역 / 주거지역,대,191,67.11,4.08,71.19, ,33993,비 및 솔 제조업 외 3 종,"22212, 22213, 22299, 33993",10, ,1,대전광역시 동구 대전로 553 (천동),대전광역시 동구 천동 502-3번지,290118140641600
대전광역시,동구,대전광역시 동구,(주)스카이망,개별입지, ,일반, ,자가, ,20110110,신규등록,20110110,041-833-5859,4,4,0,0,8,알루미늄방충망, ,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,0,173.55,288.61,462.16, ,13219,특수 직물 및 기타 직물 직조업,13219,10, ,1,대전광역시 동구 대전천동로 172 (가오동),대전광역시 동구 가오동 374-8 번지,301102011222111
대전광역시,동구,대전광역시 동구,(주)제릭스,개별입지, ,일반,공장임대,임대, ,20140115,등록변경,20180913,070-4820-3000,6,3,0,0,9,안광학기기 및 주변기기제조,"철판, 사출품, PCB등",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,244.19,244.19,0,244.19, ,27192,정형외과용 및 신체보정용 기기 제조업 외 2 종,"26329, 27192, 27309",10, ,1,"대전광역시 동구 동구청로 117, 2층,(주)제릭스 (가오동)",대전광역시 동구 가오동 561-1번지,301102014297502
대전광역시,동구,대전광역시 동구,계룡전기,개별입지, ,일반,해당없음,자가,19980101,19960710,등록변경,20190402,042-271-9086,5,2,0,0,7,"전기수배전반,계장제어반","전기회로,스네ㅌ",소기업, / 도시지역 / 주거지역,대,1448,335.6,265.12,600.72, ,28121,"전기회로 개폐, 보호장치 제조업 외 3 종","28119, 28121, 28122, 28123",10, ,1,"대전광역시 동구 은어송로 26 (가오동, 계룡전기)",대전광역시 동구 가오동 373-10번지,621103145272800
대전광역시,동구,대전광역시 동구,대성금속,개별입지, ,일반, ,임대,19980101,19950428,등록변경,20170914,042-272-7792,5,0,0,0,5,"씽크대.작업대,건조기",스테인레스,소기업, / 도시지역 / 주거지역,대,562,278.25,2.88,281.13, ,29250,음ㆍ식료품 및 담배 가공기계 제조업 외 7 종,"25991, 25992, 28511, 28519, 28520, 29250, 31999, 32091",10, ,1,대전광역시 동구 대전로 447-14 (가오동),대전광역시 동구 가오동 388-14번지,510918105641000
대전광역시,동구,대전광역시 동구,신정보개발주식회사,개별입지, ,일반, ,임대, ,20210604,신규등록,20210604,041-856-9082,4,2,0,0,6,"수배전반, 자동제어반, 분전반, 전동기제어반","동부스바, 고압(저압) 자재, 차단기, 전선",중기업,도시지역 / 주거지역 / 제2종일반주거지역,대,2326,446.71,0,446.71, ,28121,"전기회로 개폐, 보호장치 제조업 외 2 종","28121, 28122, 28123",10, ,1,"대전광역시 동구 대전천동로 172, 1층 (가오동)",대전광역시 동구 가오동 374-8 1층,301102021644741
대전광역시,동구,대전광역시 동구,주식회사 계룡전기,개별입지, ,일반,일반건축물,임대, ,20151019,등록변경,20191202,042-271-9086,7,1,0,0,8,배전반,"동부스바, 고압(저압)자재, 차단기, 전선",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,458,266.8,3.2,270, ,28121,"전기회로 개폐, 보호장치 제조업 외 3 종","28119, 28121, 28122, 28123",10, ,1,"대전광역시 동구 대전로 421-9, 1층 (가오동)",대전광역시 동구 가오동 374-61번지 1층,301102015342531
대전광역시,동구,대전광역시 동구,합자회사 보광전기,개별입지, ,일반, ,임대, ,20170626,등록변경,20171023,042-284-4636,4,1,0,0,5,전기배전반,"외함(steel, sus), 부스바외",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,2842,281.16,443.28,724.44, ,28123,배전반 및 전기 자동제어반 제조업 외 2 종,"28111, 28119, 28123",10, ,1,대전광역시 동구 신기로 157 (가오동),대전광역시 동구 가오동 67번지,301102017386843
대전광역시,동구,대전광역시 동구,해오름에프앤디,개별입지, ,일반,해당없음,자가, ,20100405,신규등록,20100405,042-636-9366,2,0,0,0,2,가금류 부위별 진공수축 포장육,"닭, 오리",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,285,49.5,120.04,169.54, ,10121,가금류 가공 및 저장 처리업,10121,10, ,1,대전광역시 동구 신기로 38 (가오동),대전광역시 동구 가오동 403-10번지,301102010203938
대전광역시,동구,대전광역시 동구,(주)KMC테크놀러지,개별입지, ,일반,기타,자가, ,20061004,신규등록,20061004,042-273-7921,9,4,0,0,13,고주파저항,"세라믹기판, 페이스트",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,375,134.5,240.5,375, ,26292,전자저항기 제조업,26292,10, ,1,"대전광역시 동구 새울로 41, 판암아파트형공장 103호 (판암동)",대전광역시 동구 판암동 239-2번지,301102006118747
대전광역시,동구,대전광역시 동구,(주)아진라이텍,개별입지, ,일반, ,임대, ,20120424,신규등록,20120424,042-862-8053,4,0,0,0,4,가로등기구 외,"스테인레스, 알루미늄",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,882.9,347.1,146.25,493.35, ,28422,일반용 전기 조명장치 제조업 외 5 종,"25113, 25114, 28123, 28422, 28423, 28429",10, ,1,"대전광역시 동구 판암로62번길 20, 180-1 (판암동)",대전광역시 동구 판암동 180-1번지 180-1,301102012255793
대전광역시,동구,대전광역시 동구,(주)에이치엔에이치글로벌리소스,개별입지, ,일반,해당없음,자가,19980101,20000329,등록변경,20100414,042-285-8412,19,49,0,0,68,액정표시기,금속자재,중기업, / 도시지역 / 주거지역,대,320.28,381.5,403.97,785.47, ,26299,그 외 기타 전자부품 제조업 외 1 종,"26295, 26299",10, ,1,대전광역시 동구 새울로 41 (판암동),대전광역시 동구 판암동 239-2번지,110111162527100
대전광역시,동구,대전광역시 동구,(주)자연들,개별입지, ,일반,일반건축물,임대, ,20110511,신규등록,20110511,042-282-8958,5,10,0,0,15,과일건조식품 및 음료,"사과, 파인애플",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,1075,492.45,0,492.45, ,10309,기타 과실ㆍ채소 가공 및 저장 처리업,10309,10, ,1,"대전광역시 동구 판암로62번길 31 (판암동, 삼부크리치)",대전광역시 동구 판암동 171-2 번지,301102011230547
대전광역시,동구,대전광역시 동구,(주)화성에어토탈,개별입지, ,일반, ,자가, ,20190117,등록변경,20220919,042-273-9005,6,3,0,0,9,"기상관측장비, 일산화탄소 측정기, 풍향풍속계, 원격전원장비, CCTV장비, 모바일뱅크","디지털 PCB 보드, 아날로그 PCB보드",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,174.5,40.69,0,40.69, ,27211,"레이더, 항행용 무선기기 및 측량기구 제조업 외 2 종","26329, 27211, 27213",10, ,1,대전광역시 동구 옻밭5길 159 (판암동),대전광역시 동구 판암동 569-17번지,301102019430353
대전광역시,동구,대전광역시 동구,디딤,개별입지, ,일반,공장임대,임대, ,20170313,신규등록,20170313, ,1,0,0,0,1,"교구장, 상하수도배관자재","목재,집성목,합판,방수씨트",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,815,161.28,0,161.28, ,32029,기타 목재가구 제조업 외 1 종,"22211, 32029",10, ,1,대전광역시 동구 판암로 73 (판암동),대전광역시 동구 판암동 148-1번지,301102017379127
대전광역시,동구,대전광역시 동구,사단법인 한국장애인사진콘텐츠협회,개별입지, ,일반, ,임대, ,20181228,신규등록,20181228,042-274-5581,0,0,0,0,0,"책자,리플렛,카다록,옵셑물", ,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,3000,177.27,50,227.27,판암아파트형공장,18111,경 인쇄업 외 2 종,"18111, 18113, 18119",10, ,1,"대전광역시 동구 새울로 41, 2층 203 (판암동)",대전광역시 동구 판암동 239-2번지 2층 203,301102018428577
대전광역시,동구,대전광역시 동구,삼부크러치(주),개별입지, ,일반,일반건축물,임대, ,20081120,신규등록,20081120,042-282-8955,4,3,0,0,7,정형외과용의료기(목발),"C.I칼라코일, 프라스틱, 알루미늄",소기업,도시지역 / 주거지역 / 제1종일반주거지역,대,1129,148.61,52.27,200.88, ,27192,정형외과용 및 신체보정용 기기 제조업,27192,10, ,1,"대전광역시 동구 옥천로106번길 315 (판암동, 신호공업)",대전광역시 동구 판암동 166-8번지,301102008172812
대전광역시,동구,대전광역시 동구,세진정공,개별입지, ,일반,해당없음,자가, ,20090422,등록변경,20090519,042-284-9941,5,1,0,0,6,금속절삭가공기계, ,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,1186,194.4,0,194.4, ,24199,그 외 기타 1차 철강 제조업 외 1 종,"24199, 29223",10, ,1,"대전광역시 동구 옥천로96번길 62-1 (판암동, 세진정밀)",대전광역시 동구 판암동 430-1번지,301102009181839
대전광역시,동구,대전광역시 동구,유성섬유공업사,개별입지, ,일반,해당없음,자가,19980101,19901217,등록변경,20080404,042-282-5322,1,2,0,0,3,체육복,면사.폴리에스테르,소기업, / 도시지역 / 주거지역,대,300.5,158,0,158, ,14191,셔츠 및 블라우스 제조업 외 1 종,"14191, 14192",10, ,1,대전광역시 동구 옻밭2길 86 (판암동),대전광역시 동구 판암동 553-8번지,501103140311900
대전광역시,동구,대전광역시 동구,은성정밀,개별입지, ,일반, ,임대, ,20170406,신규등록,20170406, ,1,1,0,0,2,사출 금형,철재,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,604,40,9.5,49.5, ,29294,주형 및 금형 제조업,29294,10, ,1,대전광역시 동구 판암로 75 (판암동),대전광역시 동구 판암동 148-2번지,301102017381172
대전광역시,동구,대전광역시 동구,재경실업,개별입지, ,일반,공장임대,임대, ,20240125,신규등록,20240125,042-282-5486,0,0,2,10,12,피복류,원단,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,178.79,178.79,0,178.79, ,14111,남자용 겉옷 제조업 외 9 종,"13229, 14111, 14112, 14120, 14191, 14192, 14193, 14199, 14499, 15190",10, ,1,대전광역시 동구 옻밭5길 105 (판암동),대전광역시 동구 판암동 559-6,302302024101627
대전광역시,동구,대전광역시 동구,정농원연식품,개별입지, ,일반,해당없음,임대,19980101,19930628,등록변경,20040615,042-282-3566,8,2,0,0,10,두부,통,소기업, / 도시지역 / 주거지역,대,1258,181.44,302.4,483.84, ,10794,두부 및 유사식품 제조업,10794,10, ,1,"대전광역시 동구 동부로33번길 1 (판암동, 한일연식품공사)",대전광역시 동구 판암동 524번지,441003181671900
대전광역시,동구,대전광역시 동구,주식회사 삼환바이오우드,개별입지, ,일반, ,임대, ,20160921,등록변경,20161019,042-625-5060,1,1,0,0,2,나무제품,나무제품,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,444,187,44.84,231.84, ,16229,기타 건축용 나무제품 제조업 외 4 종,"16212, 16229, 16299, 32021, 32029",10, ,1,대전광역시 동구 판암로62번길 27 (판암동),대전광역시 동구 판암동 171-7번지,301102016366248
대전광역시,동구,대전광역시 동구,주식회사 선정퍼니처,개별입지, ,일반, ,임대, ,20120727,등록변경,20190808,042-537-7175,5,2,0,0,7,"씽크대, 신발장, 붙박이장등","목재합판(PB, MDF)",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,494.8,494.8,0,494.8, ,32021,주방용 및 음식점용 목재가구 제조업 외 1 종,"32021, 32029",10, ,1,대전광역시 동구 판암로62번길 23 (판암동),대전광역시 동구 판암동 170번지,301102012262580
대전광역시,동구,대전광역시 동구,주식회사 신흥정보,개별입지, ,일반, ,임대, ,20170331,신규등록,20170331,042-285-5981,5,1,0,0,6,무인교통감시장치,"카메라,조명보드,렌즈,CCU,DTU,ECU,PSU,PCU,팬틸트보드,전원장치,함체,하우징",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,129.81,33,96.81,129.81, ,26421,방송장비 제조업,26421,10, ,1,대전광역시 동구 판암로 17 (판암동),대전광역시 동구 판암동 351번지,301102017380765
대전광역시,동구,대전광역시 동구,청림이엔씨,개별입지, ,일반, ,임대, ,20230223,신규등록,20230223,042-551-3789,4,2,0,0,6,"디자인형울타리, LED경관조명기구","목재,철재,하우징,모듈,컨버터",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,243,74,0,74, ,25112,구조용 금속 판제품 및 공작물 제조업 외 1 종,"25112, 28422",10, ,1,"대전광역시 동구 옥천로96번길 92-26, 1층(판암동)",대전광역시 동구 판암동 431-12 1층,301102023979039
대전광역시,동구,대전광역시 동구,케이디(주) 대전공장,개별입지, ,일반,분양,자가,20080916,20061219,등록변경,20220516,042-272-9821,45,150,0,0,195,PCB검사 임가공,PCB,중기업, / 도시지역 / 주거지역,대,2122.76,1455.95,114.99,1570.94, ,26221,인쇄회로기판용 적층판 제조업 외 2 종,"26221, 26222, 26223",10, ,1,"대전광역시 동구 새울로 41, 5,6층 (판암동)",대전광역시 동구 판암동 239-2번지,301102006123855
대전광역시,동구,대전광역시 동구,큐테크,개별입지, ,일반,일반건축물,임대, ,20160420,신규등록,20160420,042-272-4920,2,0,0,0,2,플라스틱 사출금형,철재,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,49.5,40,9.5,49.5, ,29294,주형 및 금형 제조업,29294,10, ,1,대전광역시 동구 판암로 75 (판암동),대전광역시 동구 판암동 148-2번지,301102016355391
대전광역시,동구,대전광역시 동구,탐나,개별입지, ,일반,일반건축물,임대, ,20170821,신규등록,20170821, ,1,2,0,0,3,"침구, 매트리스", ,소기업,도시지역 / 주거지역 / 제3종일반주거지역,대,611,154.3,135.2,289.5, ,13221,침구 및 관련제품 제조업 외 1 종,"13221, 28512",10, ,1,대전광역시 동구 옥천로 130 (판암동),대전광역시 동구 판암동 452-3번지,301102017391005
대전광역시,동구,대전광역시 동구,피니사르대전 유한회사,개별입지, ,일반,해당없음,자가, ,20020403,등록변경,20230605,042-284-0332,13,4,0,0,17,액정디바이스,"배향제,감광제,유라,액정,접차가제",소기업, / 도시지역 / 주거지역,대,387.16,326.58,353.43,680.01, ,26211,액정 표시장치 제조업,26211,10, ,1,대전광역시 동구 새울로 41 (판암동),대전광역시 동구 판암동 239-2번지,301102002030630
대전광역시,동구,대전광역시 동구,엘에이치(LH)공공미술연구소,개별입지, ,일반, ,임대, ,20190422,등록변경,20210924,042-273-5210,1,0,0,0,1,금속조형물,기타,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,152.9,93.71,12,105.71, ,25999,그 외 기타 분류 안된 금속 가공 제품 제조업,25999,10, ,1,"대전광역시 동구 옥천로 349, 정인빌딩(삼정동)",대전광역시 동구 삼정동 97-15 정인빌딩,301102019437249
