시도명,시군구명,관리기관,회사명,공장구분,단지명,설립구분,입주형태,보유구분,최초승인일,최초등록일,등록구분,등록일,전화번호,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,생산품,원자재,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,업종명,업종코드,차수,법인주소,필지수,공장주소,공장주소_지번,공장관리번호
울산광역시,중구,울산광역시 중구,주식회사 에이비에이치,개별입지, ,일반,일반건축물,임대, ,20230314,신규등록,20230314,052-277-9855,2,0,0,0,2,HDH,"PCB, MCU,  부품소자",소기업,도시지역 / 주거지역 / 준주거지역,대,0,25.2,22.05,47.25,울산광역시 중구 복산동 703번지,27213,"물질 검사, 측정 및 분석기구 제조업 외 1 종","26329, 27213",10,울산광역시 중구 종가로 406-21,1,울산광역시 중구 종가로 406-21 B동 3층 325호,울산광역시 중구 복산동 703번지,311102023977742
울산광역시,중구,울산광역시 중구,(주)울산전자,개별입지, ,일반,일반건축물,임대, ,20091021,신규등록,20091021,052-244-6977,4,1,0,0,5,"방송앰프 및 부대제품, 페이징앰프 등","IC, TR, CASE, 샤시, 트랜스 등",소기업,도시지역 / 상업지역 / 일반상업지역,대,93.82,68.82,25,93.82, ,26421,방송장비 제조업,26421,10, ,1,울산광역시 중구 중앙길 187 (옥교동),울산광역시 중구 옥교동 160-1번지,311102009193544
울산광역시,중구,울산광역시 중구,주식회사 미애,개별입지, ,일반, ,임대, ,20220812,신규등록,20220812, ,0,1,0,0,1,"커튼, 의류, 소품",원단,소기업,도시지역 / 상업지역 / 일반상업지역,대,34.33,34.33,0,34.33, ,13223,커튼 및 유사제품 제조업,13223,10, ,1,"울산광역시 중구 젊음의1거리 6, 6층(성남동)",울산광역시 중구 성남동 219-152 6층,000002022894729
울산광역시,중구,울산광역시 중구,(주)에이치엠지 AEV울산센터,개별입지, ,일반, ,임대, ,20201130,신규등록,20201130,070-4257-6153,2,0,0,0,2,전기자동차용 배터리팩 외,"BMS, 배터리셀, 기구물 등",소기업,도시지역 / 주거지역 / 준주거지역,대,50,26.5,23.5,50, ,28114,에너지 저장장치 제조업,28114,10,울산광역시 중구 종가로 362-11 (교동) 울산과학기술진흥센터/그린카기술센터,1,울산광역시 중구 종가로 362-11 (교동) 울산과학기술진흥센터/그린카기술센터 8층 804호,울산광역시 중구 교동 138-0 울산과학기술진흥센터/그린카기술센터,311102020549445
울산광역시,중구,울산광역시 중구,(주)오토노머스에이투지,개별입지, ,일반,일반건축물,임대, ,20200821,신규등록,20200821,052-700-3710,3,0,0,0,3,"자율주행 차량플랫폼(S/W, H/W)","자율주행 차량플랫폼(S/W,H/W)",소기업,도시지역 / 주거지역 / 준주거지역,대,50,10,40,50, ,30121,승용차 및 기타 여객용 자동차 제조업,30121,10,경상북도 경산시 하양읍 가마실길 79,1,울산광역시 중구 종가로 362-11 (교동) 울산과학기술진흥센터/그린카기술센터 904-1호,울산광역시 중구 교동 138-0 울산과학기술진흥센터/그린카기술센터,000002020514843
울산광역시,중구,울산광역시 중구,(주)퓨트로닉,개별입지, ,일반,일반건축물,임대, ,20220218,신규등록,20220218,051-831-5060,2,0,0,0,2,전기차 충전기,"PCB기판, 전원Cable, Case",소기업,도시지역 / 주거지역 / 준주거지역,대,16.1,11.4,4.7,16.1, ,28119,기타 전기 변환장치 제조업,28119,10, ,1,"울산광역시 중구 종가로 362-11, 404호(교동, 울산과학기술진흥센터/그린카기술센터)",울산광역시 중구 교동 138 울산과학기술진흥센터/그린카기술센터 404호,311102022788412
울산광역시,중구,울산광역시 중구,주식회사 모토웨이,개별입지, ,일반, ,임대, ,20220510,신규등록,20220510, ,1,0,0,0,1,"자동차용 AVN, 후방카메라",전자 회로기판 및 플라스틱 사출물,소기업,도시지역 / 주거지역 / 준주거지역,대,53,40,13,53, ,30399,그 외 자동차용 신품 부품 제조업,30399,10, ,1,"울산광역시 중구 종가로 362-11, 504호(교동, 울산과학기술진흥센터/그린카기술센터)",울산광역시 중구 교동 138 울산과학기술진흥센터/그린카기술센터 504호,311102022831168
울산광역시,중구,울산광역시 중구,주식회사 케이에이알,개별입지, ,일반, ,임대, ,20210310,신규등록,20210310,052-256-9557,7,1,0,0,8,자동차 조명제어기,LED,소기업,도시지역 / 주거지역 / 준주거지역,대,98,49,49,98, ,27216,산업처리공정 제어장비 제조업 외 1 종,"27216, 30399",10,울산광역시 중구 종가로 362-11 (교동) 울산과학기술진흥센터/그린카기술센터,1,울산광역시 중구 종가로 362-11 (교동) 울산과학기술진흥센터/그린카기술센터 701호,울산광역시 중구 교동 138-0 울산과학기술진흥센터/그린카기술센터,311102021591611
울산광역시,중구,울산광역시 중구,주식회사 헤일로,개별입지, ,일반,일반건축물,임대, ,20200827,등록변경,20220311,052-211-7770,2,2,0,0,4,안전모,ABS,소기업,도시지역 / 주거지역 / 준주거지역,대,183,38,145,183, ,22299,그 외 기타 플라스틱 제품 제조업,22299,10, ,1,울산광역시 중구 종가로 362-11 (교동) 울산과학기술진흥센터/그린카기술센터 울산그린카기술센터 402호,울산광역시 중구 교동 138-0 울산과학기술진흥센터/그린카기술센터,000002020518281
울산광역시,중구,울산광역시 중구,디자인 범신,개별입지, ,일반,일반건축물,임대, ,20141209,등록변경,20190325, ,3,0,0,0,3,인쇄물, ,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,46.68,46.68,0,46.68, ,18111,경 인쇄업 외 1 종,"18111, 18113",10, ,1,울산광역시 중구 명륜로 99 (우정동),울산광역시 중구 우정동 416-7번지,311102014320197
울산광역시,중구,울산광역시 중구,유콘크리에이티브 주식회사,개별입지, ,일반, ,임대, ,20210426,등록변경,20230525,052-903-5119,9,4,0,0,13,"드론, 산업용로봇, 전시용 모형","드론프레임, 모터 ESC, 프롶",소기업,도시지역 / 상업지역 / 일반상업지역,대,132,107,25,132, ,29280,산업용 로봇 제조업 외 2 종,"29280, 31312, 33932",10, ,1,"울산광역시 중구 중앙길 29, 2층 (우정동)",울산광역시 중구 우정동 276-60 2층,311102021623366
울산광역시,중구,울산광역시 중구,(주)리보너스,개별입지, ,일반,일반건축물,임대, ,20120719,신규등록,20120719,052-244-0030,5,1,0,0,6,방청제, ,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,428.4,132,125.25,257.25, ,20499,그 외 기타 분류 안된 화학제품 제조업 외 1 종,"20495, 20499",10, ,1,울산광역시 중구 백양로 167 (성안동),울산광역시 중구 성안동 488-9번지,311102012262024
울산광역시,중구,울산광역시 중구,(주)성진하이텍,개별입지, ,일반, ,자가, ,20140905,등록변경,20210503,052-256-7223,13,5,0,0,18,"LED조명기구, 공기청정기 ","LED CHIP, A1050, SUS304 등",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,697.8,267.88,224.52,492.4, ,28422,일반용 전기 조명장치 제조업 외 1 종,"28422, 29174",10, ,1,울산광역시 중구 함월6길 29-10 (성안동),울산광역시 중구 성안동 834-8번지,311102014314196
울산광역시,중구,울산광역시 중구,(주)태능푸드시스템,개별입지, ,일반,해당없음,자가, ,20080204,신규등록,20080204,052-293-6677,2,5,0,0,7,도시락,농수산물,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,1079.7,220,175.1,395.1, ,10751,도시락류 제조업 외 1 종,"10751, 10759",10, ,1,울산광역시 중구 성안2길 5 (성안동),울산광역시 중구 성안동 514-8번지,311102008155179
울산광역시,중구,울산광역시 중구,대동계전(주),개별입지, ,일반, ,자가, ,20121109,등록변경,20131205,052-288-9897,7,1,0,0,8,전기판넬제작, ,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,417.8,244.31,201.56,445.87, ,28123,배전반 및 전기 자동제어반 제조업,28123,10, ,1,울산광역시 중구 함월20길 71 (성안동),울산광역시 중구 성안동 374-9번지,311102012268840
울산광역시,중구,울산광역시 중구,삼행산전(주),개별입지, ,일반,해당없음,자가, ,20010817,등록변경,20030701,052-265-4100,3,3,0,0,6,원격제어시스템,전기설비 자재,소기업, / 도시지역 / 주거지역,대,632.3,210.89,237.14,448.03, ,27212,"전자기 측정, 시험 및 분석기구 제조업",27212,10, ,1,울산광역시 중구 함월2길 37 (성안동),울산광역시 중구 성안동 867-5번지,311102003052348
울산광역시,중구,울산광역시 중구,성도산업(주),개별입지, ,일반,해당없음,자가, ,19990608,신규등록,19990608,052-292-1112,8,1,0,0,9,자동차 PANEL,"PLC, NFB, MC",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,165,165,200,365, ,28123,배전반 및 전기 자동제어반 제조업,28123,10, ,1,울산광역시 중구 성안3길 44 (성안동),울산광역시 중구 성안동 504-7,311102003052377
울산광역시,중구,울산광역시 중구,에이티엠(주),개별입지, ,일반, ,자가, ,20110906,신규등록,20110906,052-273-8727,16,2,0,0,18,"자동차블랙박스,네비게이션,산업용로봇", ,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,779.9,416,578.81,994.81, ,26519,비디오 및 기타 영상기기 제조업,26519,10, ,1,울산광역시 중구 함월20길 92 (성안동),울산광역시 중구 성안동 378-2 번지,311102011239581
울산광역시,중구,울산광역시 중구,오피스플랜,개별입지, ,일반, ,임대, ,20230404,등록변경,20231213, ,1,1,0,0,2,"책장, 캐비닛","파티클보드, 합판",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,376.7,139.92,68.19,208.11, ,32029,기타 목재가구 제조업 외 1 종,"32021, 32029",10, ,1,"울산광역시 중구 성안로 155, 1층 (성안동)",울산광역시 중구 성안동 396-13 1층,311102023995799
울산광역시,중구,울산광역시 중구,용성에프에이(주),개별입지, ,일반,공장임대,임대, ,20080926,등록변경,20090306,052-212-0331,9,1,0,0,10,제어반 및 전기재료,전기자재,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,616.8,120,60,180, ,28123,배전반 및 전기 자동제어반 제조업,28123,10, ,1,울산광역시 중구 함월20길 70 (성안동),울산광역시 중구 성안동 380-2번지,311102008169814
울산광역시,중구,울산광역시 중구,전진산업 주식회사,개별입지, ,일반, ,자가, ,20111103,등록변경,20200608,052-246-1056,8,37,0,0,45,차량용 시트커버,직물,소기업,도시지역 / 주거지역 / 제2종일반주거지역,"대, 대",1107.3,498.78,993.5,1492.28, ,30393,자동차용 신품 의자 제조업 외 2 종,"30393, 31202, 31322",10, ,2,울산광역시 중구 성안1길 155-3 (성안동) 외 1필지,울산광역시 중구 성안동 471-1번지,311102011243147
울산광역시,중구,울산광역시 중구,전진산업 주식회사,개별입지, ,일반,해당없음,자가, ,20010623,등록변경,20200608,052-246-1056,5,11,0,0,16,자동차 시트,직물,소기업, / 도시지역 / 주거지역,대,1076.7,392,100,492, ,13221,침구 및 관련제품 제조업,13221,10, ,1,울산광역시 중구 성안8길 101 (성안동),울산광역시 중구 성안동 471-4번지,311102003052127
울산광역시,중구,울산광역시 중구,주식회사 한아름기획,개별입지, ,일반,일반건축물,임대, ,20210827,신규등록,20210827,052-211-8387,1,0,0,0,1,인쇄물,종이,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,83,50,33,83, ,18119,기타 인쇄업,18119,10, ,1,"울산광역시 중구 성안로 149, 1층(성안동)",울산광역시 중구 성안동 396-9 1층,311102021691020
울산광역시,중구,울산광역시 중구,한솔전산인쇄,개별입지, ,일반,일반건축물,임대, ,20210624,신규등록,20210624,052-227-2270,0,2,0,0,2,전산용지 및 경인쇄,종이,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,293.3,54.6,10.01,64.61, ,17122,인쇄용 및 필기용 원지 제조업,17122,10, ,1,울산광역시 중구 함월13길 12 (성안동),울산광역시 중구 성안동 396-4,311102021658019
울산광역시,중구,울산광역시 중구,(주)동원엔텍,개별입지, ,일반,공장임대,임대, ,20100209,신규등록,20100209,052-249-8230,4,2,0,0,6,우라프로텍,우레탄,소기업,도시지역 / 녹지지역 / 자연녹지지역,목장용지,63,38,25,63, ,20202,합성수지 및 기타 플라스틱 물질 제조업,20202,10, ,1,"울산광역시 중구 종가로 15, 기술혁신 A동 308호 (다운동, 울산테크노파크)",울산광역시 중구 다운동 411번지 울산테크노파크 기술혁신 A동 308호,311102010200502
울산광역시,중구,울산광역시 중구,(주)디메치,개별입지, ,일반,일반건축물,임대, ,20201103,신규등록,20201103,070-4220-4662,3,2,0,0,5,전기 기자재,"Cable, SUS, 실란트",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,53.9,16,37.9,53.9, ,28303,절연 코드세트 및 기타 도체 제조업,28303,10,울산광역시 중구 종가로 15 (다운동),1,울산광역시 중구 종가로 15 (다운동) 울산테크노파크 기술혁신 A동 201호,다운동 936-3,000002020537109
울산광역시,중구,울산광역시 중구,(주)스탠다드그래핀,개별입지, ,일반,일반건축물,임대, ,20180321,신규등록,20180321,052-225-3921,4,0,0,0,4,탄소신소재,흑연,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,142,79,63,142, ,20129,기타 기초 무기 화학물질 제조업 외 1 종,"20129, 23999",10, ,0,"울산광역시 중구 종가로 15, 정밀화학소재기술연구소 413호 (다운동, 울산테크노파크)",울산광역시 중구 다운동 411번지 울산테크노파크 정밀화학소재기술연구소 413호,311102018406834
울산광역시,중구,울산광역시 중구,(주)아티스,개별입지, ,일반,공장임대,임대, ,20100604,등록변경,20100713,070-7011-1891,4,3,0,0,7,"무인물류이송시스템, AGV","모터, 서버드라이버, 배터리 외",소기업,도시지역 / 녹지지역 / 자연녹지지역,목장용지,143.22,42.3,100.92,143.22, ,29299,그 외 기타 특수목적용 기계 제조업 외 1 종,"29261, 29299",10, ,1,"울산광역시 중구 종가로 15, 기술혁신 B동 501호 (다운동, 울산테크노파크)",울산광역시 중구 다운동 411번지 울산테크노파크 기술혁신 B동 501호,311102010207907
울산광역시,중구,울산광역시 중구,(주)월드툴,개별입지, ,일반,공장임대,임대, ,20090116,등록변경,20090325,052-260-0951,3,1,0,0,4,"라쳇렌치, 스패너, 몽키렌치, 플라이어","스틸몰리브?W강, 크룸, 바나듐강, 알루미늄",소기업,도시지역 / 녹지지역 / 자연녹지지역,목장용지,211,145,66,211, ,25931,날붙이 제조업 외 1 종,"25931, 25933",10, ,1,"울산광역시 중구 종가로 15, A동 105호 (다운동, 울산테크노파크)",울산광역시 중구 다운동 411번지 울산테크노파크 A동 105호,311102009176042
울산광역시,중구,울산광역시 중구,(주)이노션테크,개별입지, ,일반, ,임대, ,20210817,신규등록,20210817,052-249-5426,4,1,0,0,5,생산품 플라즈마 코팅,"Ar gas, C2H2 gas",소기업,도시지역 / 녹지지역 / 자연녹지지역,구거,215.14,122.31,0,122.31, ,25923,도장 및 기타 피막처리업,25923,10, ,1,"울산광역시 중구 종가로 15, 기술혁신A동 302호(다운동, 울산테크노파크)",울산광역시 중구 다운동 936-3 울산테크노파크 기술혁신A동 302호,311102021684679
울산광역시,중구,울산광역시 중구,(주)케빈오차드,개별입지, ,일반,임대사업자,임대, ,20160524,신규등록,20160524,052-227-5266,2,1,0,0,3,"비누,주방용식기세정제", ,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,124.8,124.8,0,124.8, ,20422,"치약, 비누 및 기타 세제 제조업",20422,10, ,0,"울산광역시 중구 종가로 15, 울산테크노파크 기술혁신B동 101호 (다운동, 울산테크노파크)",울산광역시 중구 다운동 411번지 울산테크노파크 울산테크노파크 기술혁신B동 101호,311102016358019
울산광역시,중구,울산광역시 중구,(주)한국아쿠아서비스,개별입지, ,일반,분양,임대, ,20230524,신규등록,20230524,052-257-5500,3,0,0,0,3,"토양개량제, 친환경 수질정화제","바실러스균, 몬모릴로나이트, 벤토나이트, 제올라이트",소기업,도시지역 / 녹지지역 / 자연녹지지역,구거,253.81,52,100.9,152.9, ,20312,복합비료 및 기타 화학비료 제조업 외 1 종,"20312, 20313",10, ,1,"울산광역시 중구 종가로 15, A동 501호(다운동, 울산테크노파크)",울산광역시 중구 다운동 936-3 울산테크노파크 A동 501호,311102023013402
울산광역시,중구,울산광역시 중구,(주)한라이엔지,개별입지, ,일반,일반건축물,임대, ,20201119,신규등록,20201119,052-249-2421,11,0,0,0,11,교통신호등(바닥신호등),"PC, LED, PCB",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,125.9,62.95,62.95,125.9, ,28903,교통 신호장치 제조업,28903,10,울산광역시 중구 종가로 15 (다운동) 울산테크노파크,1,울산광역시 중구 종가로 15 (다운동) 울산테크노파크 기술혁신 A동 406호,울산광역시 중구 다운동 936-3 울산테크노파크,311102020545224
울산광역시,중구,울산광역시 중구,더블유에스피주식회사,개별입지, ,일반,일반건축물,임대, ,20190718,등록변경,20210708,052-249-2008,2,2,0,0,4,"PP백, PE백, 벌크컨테이너백, ALFilm 백","PP, PE, AL",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,116.65,50.06,66.5,116.56, ,13225,직물포대 제조업 외 1 종,"13225, 22231",10, ,1,"울산광역시 중구 종가로 15, 기술혁신A동 208호 (다운동)",울산광역시 중구 다운동 936-3번지 기술혁신A동 208호 ,311102019444744
울산광역시,중구,울산광역시 중구,명품기업(주),개별입지, ,일반,공장임대,임대, ,20100623,신규등록,20100623,052-249-2578,5,0,0,0,5,엔진무선데이터 전송장치,"PCB, 마이크로프로세스, 칩 및 저항 외",소기업,도시지역 / 녹지지역 / 자연녹지지역,목장용지,73.92,30.1,43.82,73.92, ,27219,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",27219,10, ,1,"울산광역시 중구 종가로 15, 기술혁신 B동 503호 (다운동, 울산테크노파크)",울산광역시 중구 다운동 411번지 울산테크노파크 기술혁신 B동 503호,311102010208998
울산광역시,중구,울산광역시 중구,삼일화학(주),개별입지, ,일반,분양,임대, ,20230720,등록변경,20230727,052-267-7331,1,0,0,0,1,"접착제, 기능성 필름","물, 에멀전",소기업,도시지역 / 녹지지역 / 자연녹지지역,구거,112,30,33,63, ,20111,석유화학계 기초 화학물질 제조업,20111,10, ,1,"울산광역시 중구 종가로 15, 정밀화학소재기술연구소 406호(다운동, 울산테크노파크)",울산광역시 중구 다운동 936-3 울산테크노파크 정밀화학소재기술연구소 406호,311102023035781
울산광역시,중구,울산광역시 중구,성풍ICT,개별입지, ,일반,분양,임대, ,20230523,등록변경,20240111,052-222-9800,3,1,0,0,4,"LED 바닥신호등, LED 조명장치, LED 전자호루라기",LED,소기업,도시지역 / 녹지지역 / 자연녹지지역,구거,88.31,53.2,35.11,88.31, ,28903,교통 신호장치 제조업 외 2 종,"28422, 28901, 28903",10, ,1,"울산광역시 중구 종가로 15, A동 202호(다운동, 울산테크노파크)",울산광역시 중구 다운동 936-3 울산테크노파크 A동 202호,311102023013362
울산광역시,중구,울산광역시 중구,에스엠패션(주),개별입지, ,일반, ,임대, ,20210319,신규등록,20210319,052-249-0854,2,6,0,0,8,"작업복, 근무복, 기타의류","T/R, T/C, 면, 방염원단, 폴리에스트",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,85.77,79.17,6.6,85.77, ,14111,남자용 겉옷 제조업 외 5 종,"14111, 14112, 14191, 14192, 14199, 14499",10,울산광역시 중구 운곡안길 11 (다운동),1,울산광역시 중구 운곡안길 13 (다운동),울산광역시 중구 다운동 520-9,311102021599181
울산광역시,중구,울산광역시 중구,이엠생활환경(주),개별입지, ,일반,일반건축물,임대, ,20100910,등록변경,20210708,ARS-1899-8896,1,0,0,0,1,"토양개량제,탈취제,세정제","EM원액,포도당,발효주정,한방원료,천연에센셜오일,각종 추출물 등",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,124.93,78.43,46.5,124.93, ,20312,복합비료 및 기타 화학비료 제조업 외 3 종,"20312, 20313, 20422, 20424",10, ,1,울산광역시 중구 다운8길 47 (다운동),울산광역시 중구 다운동 782-8번지,311102010214144
울산광역시,중구,울산광역시 중구,주식회사 광운산업,개별입지, ,일반,일반건축물,임대, ,20230622,등록변경,20230714,052-222-2252,2,1,0,0,3,"LED바닥형 보행신호기, 시각장애인용 음향신호기","LED모듈, 에폭시, 경화제, 표출부케이스, 본체함, 음향스피커, 음향버튼",소기업,도시지역 / 녹지지역 / 자연녹지지역,구거,229.58,98.47,39.83,138.3, ,28903,교통 신호장치 제조업 외 2 종,"22299, 28903, 28909",10, ,1,"울산광역시 중구 종가로 15, 기술혁신A동 402호(다운동, 울산테크노파크)",울산광역시 중구 다운동 936-3 울산테크노파크 기술혁신A동 402호,311102023022921
울산광역시,중구,울산광역시 중구,주식회사 명진에프에이,개별입지, ,일반, ,임대, ,20210319,신규등록,20210319,070-7516-7021,4,1,0,0,5,자동화제어반 장치 부품 ,PCB기판,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,73.9,43.9,30,73.9, ,28122,전기회로 접속장치 제조업,28122,10,울산광역시 중구 종가로 15 (다운동) 울산테크노파크,1,울산광역시 중구 종가로 15 (다운동) 울산테크노파크 기술혁신 B동 509호,울산광역시 중구 다운동 936-3 울산테크노파크,000002021599042
울산광역시,중구,울산광역시 중구,주식회사 시엘,개별입지, ,일반,공장임대,임대, ,20231130,신규등록,20231130, ,4,6,0,0,10,차량 코팅제(분무형),DEMI Water Polydimethylsiloxane,소기업,도시지역 / 녹지지역 / 자연녹지지역,구거,112,49,63,112, ,20129,기타 기초 무기 화학물질 제조업,20129,10, ,1,"울산광역시 중구 종가로 15, 정밀화학센터 305호 (다운동, 울산테크노파크)",울산광역시 중구 다운동 936-3 울산테크노파크 정밀화학센터 305호 ,311102023088921
울산광역시,중구,울산광역시 중구,주식회사 해드림기술,개별입지, ,일반,공장임대,임대, ,20200220,신규등록,20200220,15446039,2,2,0,0,4,"전기회로 개폐, 보호 및 접속장치", ,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,71.6,26,45.6,71.6, ,28121,"전기회로 개폐, 보호장치 제조업",28121,10, ,1,"울산광역시 중구 종가로 15, 기술혁신B동 501-2호 (다운동, 울산테크노파크)",울산광역시 중구 다운동 411번지 울산테크노파크 기술혁신B동 501-2호,311102020463730
울산광역시,중구,울산광역시 중구,(주)성원산전,개별입지, ,일반,해당없음,자가, ,19970704,신규등록,19970704,052-293-4711,10,10,0,0,20,"도장설비,프랜트전기공사,계장공사",케이블,소기업, / 도시지역 / 주거지역,대,313.9,145.7,145.7,291.4, ,28123,배전반 및 전기 자동제어반 제조업,28123,10, ,1,울산광역시 중구 동동 67-5번지,울산광역시 중구 동동 67-5번지,181211004408700
