시도명,시군구명,관리기관,회사명,공장구분,단지명,설립구분,입주형태,보유구분,최초승인일,최초등록일,등록구분,등록일,전화번호,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,생산품,원자재,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,업종명,업종코드,차수,법인주소,필지수,공장주소,공장주소_지번,공장관리번호
광주광역시,동구,광주광역시 동구,주식회사 록연,개별입지, ,일반,일반건축물,임대, ,20211129,신규등록,20211129, ,3,0,0,0,3,"조형물, 실물모형","석고, 점토",소기업,도시지역 / 상업지역 / 중심상업지역,대,42,42,0,42, ,33932,전시용 모형 제조업 외 2 종,"25999, 33910, 33932",10, ,1,"광주광역시 동구 구성로204번길 11, 이(E)호(대인동)",광주광역시 동구 대인동 45 이(E)호,291402021725710
광주광역시,동구,광주광역시 동구,주식회사 우연시스템,개별입지, ,일반,일반건축물,임대, ,20140204,등록변경,20180314,062-714-3788,2,5,0,0,7,"컴퓨터 주변기기, 인쇄물, 기타 인쇄물, 폐쇄회로 카메라","인쇄용지, 토너, 전자부품",소기업,도시지역 / 상업지역 / 중심상업지역,대,336.72,172.33,164.39,336.72, ,29180,사무용 기계 및 장비 제조업 외 3 종,"18111, 18119, 26421, 29180",10, ,1,"광주광역시 동구 구성로194번길 11, 203호, 303호 (대인동)","광주광역시 동구 대인동 121번지 203호, 303호",291102014298376
광주광역시,동구,광주광역시 동구,주식회사 주안아트,개별입지, ,일반,일반건축물,임대, ,20191128,신규등록,20191128, ,2,1,0,0,3,조형물, ,소기업,도시지역 / 상업지역 / 중심상업지역,대,56,56,0,56, ,25999,그 외 기타 분류 안된 금속 가공 제품 제조업 외 4 종,"16299, 23329, 23919, 25999, 33910",10, ,0,"광주광역시 동구 구성로204번길 11, F호 (대인동)",광주광역시 동구 대인동 45번지 F호,291102019456400
광주광역시,동구,광주광역시 동구,(주)두산,개별입지, ,일반,일반건축물,임대, ,20200103,등록변경,20200805,070-5153-3963,2,9,0,0,11,근무복 외 기타의복,원단,소기업,도시지역 / 상업지역 / 중심상업지역,대,149.2,149.2,0,149.2, ,14191,셔츠 및 블라우스 제조업 외 12 종,"13222, 13223, 13229, 13999, 14111, 14112, 14191, 14192, 14199, 14300, 14491, 14499, 33120",10, ,1,"광주광역시 동구 충장로 7, 2층 (충장로5가)",광주광역시 동구 충장로5가 9번지 2층,291102019459066
광주광역시,동구,광주광역시 동구,미도테크,개별입지, ,창업,기타,자가, ,20220316,신규등록,20220316, ,1,2,0,0,3,"커튼, 롤업세이드","폴리에스터, 알루미늄",소기업,도시지역 / 상업지역 / 중심상업지역,대,77.41,77.41,0,77.41, ,13223,커튼 및 유사제품 제조업,13223,10, ,1,"광주광역시 동구 충장로 15, 2층(충장로5가)",광주광역시 동구 충장로5가 13-10 2층,291102022800224
광주광역시,동구,광주광역시 동구,월드,개별입지, ,일반,일반건축물,임대, ,20230328,신규등록,20230328, ,1,2,0,0,3,"근무복, 작업복 및 유상의복",의류원단 및 부재료,소기업,도시지역 / 상업지역 / 중심상업지역,대,193.53,183.53,10,193.53, ,14192,"근무복, 작업복 및 유사의복 제조업 외 6 종","14111, 14112, 14191, 14192, 14194, 14199, 14499",10, ,1,"광주광역시 동구 충장로22번길 8-13, 2층(충장로5가)",광주광역시 동구 충장로5가 95-9 2층,291102023990379
광주광역시,동구,광주광역시 동구,유니피아,개별입지, ,일반,공장임대,임대, ,20060630,신규등록,20060630,062-225-4636,3,4,0,0,7,근무복, ,소기업,도시지역 / 상업지역 / 중심상업지역,대,287.6,113,53,166, ,14192,"근무복, 작업복 및 유사의복 제조업 외 2 종","14111, 14112, 14192",10, ,1,광주광역시 동구 충장로22번길 8-13 (충장로5가),광주광역시 동구 충장로5가 95-9번지,291102006111414
광주광역시,동구,광주광역시 동구,주식회사 보림,개별입지, ,일반,일반건축물,임대, ,20191223,등록변경,20211221, ,2,5,0,0,7,의류,원단,소기업,도시지역 / 상업지역 / 중심상업지역,대,130.63,130.63,0,130.63, ,14300,편조의복 제조업 외 6 종,"14111, 14112, 14191, 14192, 14194, 14199, 14300",10, ,1,"광주광역시 동구 구성로152번길 6, 2층(수기동)",광주광역시 동구 수기동 73-11 2층,291102019458331
광주광역시,동구,광주광역시 동구,주식회사 팔공개발건설,개별입지, ,일반, ,임대, ,20180417,신규등록,20180417,062-523-3800,3,0,0,0,3,"커튼, 브라인드커든, 무대막","직물, 로프, 슬리브",소기업,도시지역 / 상업지역 / 중심상업지역,대,154.82,154.82,0,154.82, ,13223,커튼 및 유사제품 제조업,13223,10, ,1,광주광역시 동구 충장로 15 (충장로5가),광주광역시 동구 충장로5가 13-10번지,291102018408905
광주광역시,동구,광주광역시 동구,필동사,개별입지, ,일반,기타,자가, ,20040402,등록변경,20151210,062-223-6571,5,13,0,0,18,남여근무복,옷감,소기업,도시지역 / 상업지역 / 중심상업지역,대,287.6,170,23.53,193.53, ,14192,"근무복, 작업복 및 유사의복 제조업 외 6 종","13999, 14111, 14112, 14191, 14192, 14199, 14491",10, ,1,"광주광역시 동구 충장로22번길 8-13, 1층 (충장로5가)",광주광역시 동구 충장로5가 95-9번지 1층,291102004074298
광주광역시,동구,광주광역시 동구,해마상사,개별입지, ,일반,해당없음,임대, ,20020216,등록변경,20051024,061-432-8456,3,3,0,0,6,작업복, ,소기업,도시지역 / 상업지역 / 중심상업지역,대,101.43,87,14.43,101.43, ,14192,"근무복, 작업복 및 유사의복 제조업 외 2 종","14111, 14112, 14192",10, ,1,광주광역시 동구 충장로 8-1 (충장로5가),광주광역시 동구 충장로5가 96-25번지,291102002031603
광주광역시,동구,광주광역시 동구,(주)바이오스타,개별입지, ,일반,일반건축물,임대, ,20120924,신규등록,20120924,062-372-8588,8,3,0,0,11,가정용 음식물처리기, ,소기업,도시지역 / 상업지역 / 중심상업지역,대,257.05,257.05,0,257.05, ,28511,주방용 전기기기 제조업 외 2 종,"25992, 28511, 28519",10, ,1,"광주광역시 동구 독립로 218, 지하1층 (수기동)",광주광역시 동구 수기동 16-3번지 광주우체국(물류) 지하1층,291102012265847
광주광역시,동구,광주광역시 동구,로이어패럴,개별입지, ,일반, ,임대, ,20200611,신규등록,20200611, ,3,7,0,0,10,"단체유니폼,개인맞춤복","원단,부자재",소기업,도시지역 / 상업지역 / 중심상업지역,대,133.1,100,33.1,133.1, ,14192,"근무복, 작업복 및 유사의복 제조업",14192,10,광주광역시 동구 독립로226번길 13-7 (수기동),1,광주광역시 동구 독립로226번길 13-7 (수기동) 2층,광주광역시 동구 수기동 5-2,000002020479179
광주광역시,동구,광주광역시 동구,리즈 유니폼,개별입지, ,일반,일반건축물,임대, ,20180622,신규등록,20180622,062-233-4520,3,4,0,0,7,의류,원단,소기업,도시지역 / 상업지역 / 일반상업지역,대,207,103.676,103.676,207.352, ,14192,"근무복, 작업복 및 유사의복 제조업",14192,10, ,1,광주광역시 동구 구성로 144 (수기동),광주광역시 동구 수기동 81번지,291102018412945
광주광역시,동구,광주광역시 동구,반도패션,개별입지, ,일반,일반건축물,임대, ,20220908,신규등록,20220908, ,3,3,0,0,6,"남자용 겉옷, 여자용 겉옷, 셔츠 및 블라우스, 근무복, 작업복, 가죽의복",옷감 원단,소기업,도시지역 / 상업지역 / 중심상업지역,대,0,135,0,135, ,14192,"근무복, 작업복 및 유사의복 제조업 외 5 종","14111, 14112, 14191, 14192, 14193, 14199",10, ,1,"광주광역시 동구 독립로226번길 13-5, 2층(수기동)",광주광역시 동구 수기동 5-3 2층,291102022907167
광주광역시,동구,광주광역시 동구,시대크리스탈산업,개별입지, ,일반,일반건축물,임대, ,20070430,등록변경,20120409,062-228-2911,0,0,0,0,0,"기념패,기념품,기,휘장,명패,광고물","유리조각,레이져,금속상패",소기업,도시지역 / 상업지역 / 중심상업지역,대,83.96,83.96,0,83.96, ,33910,간판 및 광고물 제조업 외 9 종,"13229, 13403, 23121, 23199, 25994, 25995, 25999, 28423, 33120, 33910",10, ,1,"광주광역시 동구 독립로226번길 10, 2층 (수기동)",광주광역시 동구 수기동 8-2번지 2층,291102007136427
광주광역시,동구,광주광역시 동구,우주사,개별입지, ,일반,일반건축물,임대, ,20180314,신규등록,20180314,062-222-4585,2,3,0,0,5,의류,원단,소기업,도시지역 / 상업지역 / 중심상업지역,대,141,132,9,141, ,14192,"근무복, 작업복 및 유사의복 제조업 외 4 종","14111, 14112, 14191, 14192, 14199",10, ,1,광주광역시 동구 독립로226번길 12-1 (수기동),광주광역시 동구 수기동 6번지,291102018405822
광주광역시,동구,광주광역시 동구,주식회사 조인트리,개별입지, ,일반,양수도,자가, ,20211118,신규등록,20211118, ,3,0,0,0,3,"화재수신기, 화재중계기, 화재감지기","난연 재질 케이스, PCB, 감지센서, 스피커, 기타 감지,중계,수신을 위한 부품",소기업,도시지역 / 상업지역 / 중심상업지역,대,291.37,108.38,182.99,291.37, ,26295,전자감지장치 제조업 외 2 종,"26295, 26410, 28901",10, ,1,"광주광역시 동구 중앙로196번길 31-10, 2층, 지하(대의동)","광주광역시 동구 대의동 76-1 2층, 지하",291402021718557
광주광역시,동구,광주광역시 동구,한국예술종합학교교육원(주),개별입지, ,일반,분양,자가, ,20190703,신규등록,20190703,006202230444,4,10,0,0,14,화장품, ,소기업,도시지역 / 상업지역 / 중심상업지역,대,18.9,9.45,9.45,18.9, ,20423,화장품 제조업,20423,10, ,1,"광주광역시 동구 서석로 89, 1층(한국예술종합학교교육원) (대의동)",광주광역시 동구 대의동 33번지 1층(한국예술종합학교교육원),291102019442897
광주광역시,동구,광주광역시 동구,비쥬느와르,개별입지, ,일반,기타,자가, ,20180918,신규등록,20180918,062-384-1459,0,3,0,0,3,초콜릿 및 초콜릿과자,"코코아, 버터",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,91.46,48,43.46,91.46, ,10713,과자류 및 코코아 제품 제조업,10713,10, ,0,광주광역시 동구 제봉로98번길 5 (장동),광주광역시 동구 장동 101-55번지,291102018420201
광주광역시,동구,광주광역시 동구,신도인쇄사,개별입지, ,일반,해당없음,자가, ,20060726,신규등록,20060726,062-222-6966,0,0,0,0,0,제조.인쇄,종이,소기업,도시지역 / 주거지역 / 제3종일반주거지역,대,59.76,59.76,0,59.76, ,58190,기타 인쇄물 출판업 외 8 종,"18111, 18113, 18119, 18121, 18129, 58113, 58122, 58123, 58190",10, ,1,"광주광역시 동구 제봉로98번길 1-1, 지하1층 (장동)",광주광역시 동구 장동 103-9번지,291102007143612
광주광역시,동구,광주광역시 동구,(주)고려설비,개별입지, ,일반,해당없음,자가, ,20020208,신규등록,20020208,062-528-4500,6,1,0,0,7,빌딩자동제어시스템, ,소기업,도시지역 / 상업지역 / 근린상업지역,대,78.51,30,48.51,78.51, ,28123,배전반 및 전기 자동제어반 제조업,28123,10, ,1,광주광역시 동구 필문대로 232 (동명동),광주광역시 동구 동명동 18-16번지,291102002031593
광주광역시,동구,광주광역시 동구,(주)씨엔에스컴퍼니,개별입지, ,일반, ,임대, ,20220517,신규등록,20220517,062-714-1433,7,2,0,0,9,"일회용 고글, 콘택트렌즈",플라스틱,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,155.75,93,62.75,155.75,광주 임대형 지식산업센터,27193,안경 및 안경렌즈 제조업,27193,10, ,1,"광주광역시 동구 동계천로 150, 511호(동명동, I-PLEX 광주)",광주광역시 동구 동명동 143-78 I-PLEX 광주 511호,000002022833503
광주광역시,동구,광주광역시 동구,(주)씨엔에스트레이딩컴퍼니,개별입지, ,일반,공장임대,임대, ,20210201,신규등록,20210201,062-714-1433,0,2,0,0,2,고글/콘택트렌즈,플라스틱,소기업,도시지역 / 주거지역 / 제2종일반주거지역,공장용지,40,10,30,40, ,27193,안경 및 안경렌즈 제조업,27193,10, ,1,광주광역시 동구 동계천로 150 (동명동) 아이플렉스 108호,광주광역시 동구 동명동 143-78,291102021564462
광주광역시,동구,광주광역시 동구,(주)아이밀,개별입지, ,일반,임대사업자,임대, ,20220110,신규등록,20220110,062-433-8770,0,8,0,0,8,공기청정기 모터 컨트롤러,PCB 파레트,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,81.52,40.76,0,40.76, ,28519,기타 가정용 전기기기 제조업,28519,10, ,1,"광주광역시 동구 동계천로 150, 209호(동명동, I-PLEX 광주)",광주광역시 동구 동명동 143-78 I-PLEX 광주 209호,291102021748811
광주광역시,동구,광주광역시 동구,제이에스바이오컴퍼니(주),개별입지, ,일반,일반건축물,임대, ,20230110,신규등록,20230110,062-229-0991,6,5,0,0,11,유산균 식품 첨가물,"사골육수, 곡물",소기업,도시지역 / 상업지역 / 일반상업지역,대,93,10,83,93, ,10749,기타 식품 첨가물 제조업,10749,10, ,1,"광주광역시 동구 동계천로 150, 511호(동명동, I-PLEX 광주)",광주광역시 동구 동명동 143-78 I-PLEX 광주 511호,291102023953754
광주광역시,동구,광주광역시 동구,주식회사 파디엠,개별입지, ,일반,일반건축물,임대, ,20200408,신규등록,20200408, ,7,4,1,1,13,IOT 보안제품, ,소기업,도시지역 / 상업지역 / 일반상업지역,대,195.58,40,76.2,116.2, ,26421,방송장비 제조업 외 1 종,"26421, 26429",10, ,1,"광주광역시 동구 동계천로 150, I-PLEX 103호 (동명동)",광주광역시 동구 동명동 143-78번지 I-PLEX 103호,291102020467810
광주광역시,동구,광주광역시 동구,협신디자인기획(주),개별입지, ,일반,해당없음,자가, ,20090704,등록변경,20101020,062-228-6955,1,2,0,0,3,"인쇄물, 광고물","종이,잉크,풀",소기업,도시지역 / 주거지역 / 제2종일반주거지역,공장용지,32.06,32.06,0,32.06, ,18119,기타 인쇄업 외 4 종,"18111, 18113, 18119, 18121, 18129",10, ,1,광주광역시 동구 동명로14번길 4 (동명동),광주광역시 동구 동명동 197-40번지,291102009186755
광주광역시,동구,광주광역시 동구,(주)더원테크노피아,개별입지, ,일반,일반건축물,임대, ,20111012,신규등록,20111012,062-268-5236,1,3,0,0,4,가동시간계측기, ,소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,0,250,0,250, ,28123,배전반 및 전기 자동제어반 제조업,28123,10, ,1,광주광역시 동구 계림동 1340 번지,광주광역시 동구 계림동 1340 번지,291102011241535
광주광역시,동구,광주광역시 동구,(주)동아하이-택,개별입지, ,일반,분양,자가, ,20210907,등록변경,20210907,062-531-2701,3,5,0,0,8,"LED 라이트재킷, 광생물반응기, 실험용 반응기","LED,Al프로파일, 잡자재, 폴리카보네이트, SUS, 전기기판",소기업,도시지역 / 주거지역 / 준주거지역,대,205,61,30,91, ,29299,그 외 기타 특수목적용 기계 제조업 외 2 종,"27213, 29261, 29299",10, ,1,"광주광역시 동구 필문대로 104, 4층 (계림동)",광주광역시 동구 계림동 1640번지 4층,291102015335960
광주광역시,동구,광주광역시 동구,(주)에코월드,개별입지, ,일반,일반건축물,임대, ,20110714,신규등록,20110714,062-224-1440,2,3,0,0,5,"포인트,그래픽스티커",pvc,소기업,도시지역 / 주거지역 / 준주거지역,대,142.81,54.02,0,54.02, ,18119,기타 인쇄업 외 1 종,"18113, 18119",10, ,1,광주광역시 동구 무등로306번길 31 (계림동),광주광역시 동구 계림동 538-14 번지,291102011235819
광주광역시,동구,광주광역시 동구,M.블라인드,개별입지, ,일반,일반건축물,임대, ,20180529,신규등록,20180529,062-351-0057,1,0,0,0,1,"블라인드, 커튼",원단,소기업,도시지역 / 주거지역 / 준주거지역,대,210,110,100,210, ,13223,커튼 및 유사제품 제조업,13223,10, ,1,"광주광역시 동구 독립로 338, 1층 (계림동)",광주광역시 동구 계림동 898번지 1층,291102018411196
광주광역시,동구,광주광역시 동구,그린나라기업,개별입지, ,일반,일반건축물,임대, ,20140108,등록변경,20160527,062-527-1945,4,1,0,0,5,"학생용 책상, 의자","목재, 철",소기업,도시지역 / 주거지역 / 제1종전용주거지역,대,155,82.28,0,82.28, ,32029,기타 목재가구 제조업 외 2 종,"22241, 22249, 32029",10, ,1,"광주광역시 동구 독립로368번길 15, 7층 (계림동)",광주광역시 동구 계림동 800번지,291102014296872
광주광역시,동구,광주광역시 동구,대양종합전력(주),개별입지, ,일반,기타,자가, ,20150602,신규등록,20150602,062-264-8789,2,2,0,0,4,동보장치, ,소기업,도시지역 / 주거지역 / 준주거지역,대,356.6,164.94,150,314.94, ,26410,유선 통신장비 제조업,26410,10, ,1,"광주광역시 동구 필문대로 94, 지하1층, 3층 (계림동)","광주광역시 동구 계림동 1621번지 지하1층, 3층",291102015332091
광주광역시,동구,광주광역시 동구,상록수 교복,개별입지, ,일반, ,임대, ,20141230,신규등록,20141230,062-222-5902,1,1,0,0,2,교복,원단,소기업,도시지역 / 주거지역 / 준주거지역,대,83.6,64.6,19,83.6, ,14111,남자용 겉옷 제조업 외 6 종,"14111, 14112, 14191, 14192, 14199, 14300, 14491",10, ,1,"광주광역시 동구 필문대로 50, 지하1층 (계림동)",광주광역시 동구 계림동 1093번지 지하1층,291102014321682
광주광역시,동구,광주광역시 동구,정성어패럴(세인트),개별입지, ,일반, ,자가, ,20141216,신규등록,20141216,062-676-3401,5,2,0,0,7,의류,원단,소기업,도시지역 / 상업지역 / 일반상업지역,대,221,70.24,30.36,100.6, ,14199,그 외 기타 봉제의복 제조업 외 6 종,"14111, 14112, 14191, 14192, 14199, 14491, 14499",10, ,1,"광주광역시 동구 구성로 242, 1,2층 (계림동)","광주광역시 동구 계림동 510-68번지 1,2층",291102014320697
광주광역시,동구,광주광역시 동구,주식회사 세기 H. K. A,개별입지, ,일반,일반건축물,임대, ,20111118,등록변경,20160325,062-522-8006,4,2,0,0,6,수동식 식품가공기기 외,"스텐레스.EGI,철판",소기업,도시지역 / 주거지역 / 준주거지역,대,737.9,435,0,435, ,25992,수동식 식품 가공기기 및 금속 주방용기 제조업 외 9 종,"13223, 25112, 25992, 27199, 28511, 29171, 29172, 29210, 32021, 32091",10, ,1,광주광역시 동구 독립로 358 (계림동),광주광역시 동구 계림동 837번지,291102011243778
광주광역시,동구,광주광역시 동구,주식회사 애드하임,개별입지, ,일반,공장임대,임대, ,20060421,신규등록,20060421,062-223-6511,0,0,0,0,0,광고물제작, ,소기업,도시지역 / 주거지역 / 제1종일반주거지역,공장용지,573.4,151.6,135.69,287.29, ,18119,기타 인쇄업 외 6 종,"18111, 18112, 18113, 18119, 18121, 18122, 18129",10, ,1,"광주광역시 동구 무등로 392, 4층 (계림동)",광주광역시 동구 계림동 522-7번지,291102006105482
광주광역시,동구,광주광역시 동구,태일자동제어시스템(주),개별입지, ,일반,해당없음,임대, ,20050714,신규등록,20050714,062-225-4721,5,6,0,0,11,"자동전압조정기, 무정전전원장치","트랜스, 샤시, 보드, 콘덴서",소기업,도시지역 / 주거지역 / 준주거지역,대,195,97.14,16.5,113.64, ,28119,기타 전기 변환장치 제조업 외 1 종,"28114, 28119",10, ,1,광주광역시 동구 중흥로213번길 12-27 (계림동),광주광역시 동구 계림동 570-14번지,291102005100669
광주광역시,동구,광주광역시 동구,한국촉매기술원(주),개별입지, ,일반,공장임대,임대, ,20210209,완료신고,20210209,070-7523-4602,0,1,0,0,1,친환경 탈취제,"물, 이산화티탄, 구연산",소기업,도시지역 / 주거지역 / 준주거지역,대,178,33,145,178, ,20423,화장품 제조업 외 1 종,"20423, 20499",10, ,0,광주광역시 동구 중흥로 195 (계림동) 2층,광주광역시 동구 계림동 865-0,291102021574240
광주광역시,동구,광주광역시 동구,(주)유현정보통신,개별입지, ,일반,일반건축물,임대, ,20181030,등록변경,20210205,062-654-6367,0,0,0,0,0,영상감시장치,패치판넬,소기업,도시지역 / 주거지역 / 준주거지역,대,47,42,5,47, ,26410,유선 통신장비 제조업 외 2 종,"26410, 26421, 42321",10,광주광역시 동구 필문대로192번길 21 (산수동),1,"광주광역시 동구 필문대로192번길 21, 120호 (산수동)",광주광역시 동구 산수동 715번지 120호,291102018422911
광주광역시,동구,광주광역시 동구,주식회사 커피볶는집,개별입지, ,일반, ,임대, ,20221019,신규등록,20221019, ,4,4,0,0,8,"원두, 드립백",생두,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,3089,319.75,149.58,469.33, ,10791,커피 가공업,10791,10, ,1,"광주광역시 동구 지호로 161-7, 1층(지산동)",광주광역시 동구 지산동 67-5 1층,291102022923719
광주광역시,동구,광주광역시 동구,(주)국제사,개별입지, ,일반,기타,자가, ,20121005,등록변경,20151110,062-226-9357,1,1,0,0,2,복사 및 제본,종이,소기업,도시지역 / 상업지역 / 중심상업지역,대,98.88,98.88,0,98.88, ,58111,교과서 및 학습서적 출판업 외 11 종,"18111, 18112, 18113, 18119, 18121, 18122, 18129, 33910, 58111, 58122, 58123, 58190",10, ,1,"광주광역시 동구 문화전당로23번길 8-1,  1층, 2층 (남동)",광주광역시 동구 남동  175-5번지,291102012266509
광주광역시,동구,광주광역시 동구,(주)비앤애드,개별입지, ,일반,해당없음,자가, ,20070328,등록변경,20120116,062-232-8987,5,2,0,0,7,"옥외전시광고,가게전시물광고","커팅씨트,실사출력,철물",소기업,도시지역 / 상업지역 / 중심상업지역,대,260.93,89.89,49.63,139.52, ,33910,간판 및 광고물 제조업 외 9 종,"18111, 18112, 18113, 18119, 18129, 33910, 58113, 58122, 58123, 58190",10, ,1,광주광역시 동구 문화전당로23번길 5-24 (남동),광주광역시 동구 남동 141-3번지,291102007131371
광주광역시,동구,광주광역시 동구,(주)엔칼라스,개별입지, ,일반,일반건축물,임대, ,20120412,신규등록,20120412,062-228-7777,5,6,0,0,11,광고물 및 인쇄물, ,소기업,도시지역 / 상업지역 / 중심상업지역,대,408.22,346.5,0,346.5, ,33910,간판 및 광고물 제조업 외 2 종,"18113, 18119, 33910",10, ,0,광주광역시 동구 문화전당로 19-1 (남동),광주광역시 동구 남동 157번지,291102012254392
광주광역시,동구,광주광역시 동구,광산문화사,개별입지, ,일반,해당없음,자가, ,20070614,신규등록,20070614,062-222-2555,0,0,0,0,0,"책,인쇄물", ,소기업,도시지역 / 상업지역 / 중심상업지역,대,82.5,82.5,0,82.5, ,18121,제판 및 조판업 외 7 종,"18111, 18113, 18119, 18121, 18129, 58122, 58123, 58190",10, ,1,광주광역시 동구 문화전당로16번길 4 (남동),광주광역시 동구 남동 98-2번지,291102007139647
